,PopRatio,KC,LC,aKC,Prol_KC,Diff_KC,preDiff_KC,pDC,iDC,M1,M2,Neutrophil,Th0,Th1,Th17,Th22,Treg,Fibroblast,ILC3,LL37_Nucl,IL22,IL17,IFNg,IL23,IL12,IFNa,CCL20,TNFa,CXCL8,IL6,IL36,IL19,IL1b,TGFb,CD109,IL10,KGF,AMPs,LXs,PGE2,LTB4,BLT1,ALX,EP4,EP2,TLR7,TLR4,IL22R,IL17R,IFNGR,IFNAR,IL23R,IL12R,TNFAR,TGFBR,IL6R,IL10R,IL1R,CCR6,CXCR2,IL19R,IL1RL2,KGFR,RORgamma,STAT3,Tbet,AhR,NFKBIZ,FOXP3,NFKB1_Rela,NFKB1_hd,TYK2,STAT1,IRF7,TRAF3IP2,CEBPB,CREB1,CTLA4,CD28,CD80,Trigger,Division,Death
0,1.0,0.7028555758567341,0.23213962329233956,0.21031814416114655,0.0,0.0002587894899801964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3753535944843659,0.0,0.0,0.005196418445928553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00599094008749185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39418085946811987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0
1,0.9999999999999998,0.6946899823986212,0.48851147404871126,0.6214139180437651,0.0,0.0009981466527248302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5840302150095552,0.0,0.0,0.05470648186846169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05921348922305288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1824008666223983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,0.9999999999999998,0.6898998664818609,0.610477909095248,0.8166958009652768,0.0,0.0020948163037109403,0.0,0.0005379348369281205,0.000555864503830372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6828560778230224,0.0,0.0,0.1334777118701936,0.0,0.0,0.0,0.0,6.666666666666667e-05,0.0,0.0,2.5919334974440256e-05,0.13536291006918874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005789389844116264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08922816658506927,0.0,0.0005699873366181546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017254318837907226,0.0,0.0,0.0,0.0001328460934298519,0.0,0.0,0.0,0.0,0.0,2.6279145504141046e-06,1.0000000000000004,0.0,0.0
3,1.0000000000000002,0.6903591845350509,0.6674909708637523,0.9115740591419563,0.0,0.002438345575692447,0.0,0.002779393590107838,0.0027979879790661836,4.3190376084737854e-05,0.0,1.9173822888097517e-05,0.0,0.0,0.0,0.0,0.7318309518490727,0.0,0.0,0.22205724506869087,0.0,0.0,0.0,0.00019582514931250228,0.00024360096611166575,3.5206107747983795e-05,0.0,2.883329425593306e-05,0.22123451714084924,0.00033527854453428425,0.0,0.0,6.666666666666667e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028486409162911653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042276836911489944,0.0,0.003396791451351949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011289769197438853,0.0,0.0,0.0,0.001223622161157718,0.0,0.0,0.0,0.0,0.0,0.0002628489620616185,1.0000000000000007,0.0,0.0
4,1.0000000000000009,0.6862509983238116,0.6975530389190246,0.956098442973073,0.0,0.0032762161429912015,0.0,0.010404398050147406,0.010424732071616977,0.0004154411853101332,0.0,0.00033615541792322704,0.0,0.0,0.0,0.0,0.757842677221701,0.0,0.0,0.3020412487616026,0.0,0.0,0.0,0.0006710191149584957,0.00043179702526511415,0.0005716265599164822,0.0,0.0009558513689656948,0.30005987557078795,0.0009186832393180807,8.329370407736143e-06,0.0,0.0004296142059993732,2.3860297910133918e-05,0.0,0.0,0.0,6.666666666666667e-05,0.0,0.0,6.249256548785798e-05,0.0,0.0,0.0,0.0,0.010613681906415571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021277916713349755,0.0,0.010594420211133307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004675313123446464,0.0,0.0,0.0,0.004818353238852734,0.0,0.0,0.0,0.0,0.0,0.001254613300003425,1.0000000000000004,0.0,0.0
5,1.0000000000000013,0.6823187386909769,0.711911258388742,0.9788927516029647,0.0,0.004721081331834995,0.0,0.022348452004241633,0.022385011123062525,0.0007228241724006074,0.0,0.0005729170633099861,0.0,0.0,0.0,0.0,0.7677665877648827,0.0,0.0,0.38610041566491315,7.749834831479534e-05,6.666666666666667e-05,0.0,0.0017695001618341969,0.001399120852790937,0.0020719682788410193,0.0,0.002481679450813893,0.3706222234119292,0.003054939721894772,0.0,0.0,0.0016520172405531178,2.7197938070095517e-05,0.0,0.0,0.0,0.00013333333333333334,0.0,1.634748333176462e-05,0.0002,0.0,0.0,0.0,0.0,0.022713153235874584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009826675132017314,0.0,0.019884684435167152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011792968010615287,0.0,0.0,0.0,0.011029680582612963,0.0,0.0,0.0,0.0,0.0,0.0030276856800439296,1.0000000000000004,0.0,0.0
6,1.0000000000000018,0.6838229920435089,0.7236458867794833,0.9890908935330966,0.0,0.005852726488839104,0.0,0.041008166580970146,0.041068356497479745,0.0018915336562888628,0.0,0.001694491530910837,0.0,0.0,0.0,0.0,0.7760783624268531,0.0,0.0,0.45694884268926794,0.00031699234604560264,0.00020727009696795893,0.0,0.004021392908184821,0.0034750813756182133,0.00349885921295902,0.0,0.005760492774028241,0.4446474731935568,0.006294670364741691,0.00015748107592730555,0.0,0.00401263421169083,0.00015720502277323962,0.0,0.0,0.0,0.00017951415853354664,0.0,0.00036446789282074484,0.0005519901859629284,0.0,0.0,0.0,0.0,0.04159798317707511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003799263071925621,0.0,0.03924569439994949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021862478123783797,0.0,0.0,0.0,0.022961244441676035,0.0,0.0,0.0,0.0,0.0,0.0062859231546817645,0.9999999999999999,0.0,0.0
7,1.0000000000000016,0.6806977068632791,0.7303122576509921,0.9950280757045293,0.0,0.005819037311121014,0.0,0.06731431483948408,0.06720163583980529,0.003563479773732846,0.0,0.0028988868553803805,0.0,0.0,0.0,0.0,0.7820528645212568,0.0,0.0,0.5224465755340157,0.00048076004590613783,0.000329311453639586,0.0,0.008781198126029113,0.006521276154177243,0.006378565175297778,0.0,0.012807576600626432,0.5122881749539323,0.013519614779017145,0.0003390234066073095,0.0,0.007661209825156848,0.0006724870530529603,0.0,0.0,0.0,0.00043270857585756516,0.0,0.000913182356448683,0.0008918437427528271,0.0,0.0,0.0,0.0,0.06807475965284968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022188685825305942,0.0,0.06693996233672744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03992672904273826,0.0,0.0,0.0,0.0401803830196817,0.0,0.0,0.0,0.0,0.0,0.012993139521680618,0.9999999999999997,0.0,0.0
8,1.000000000000001,0.6771983178951294,0.7311999865026674,0.9971791119759597,0.0,0.006059175548196448,0.0,0.09876860185719114,0.09882477783263276,0.006608819769624461,0.0,0.005479920952897145,0.0,0.0,0.0,0.0,0.7815181140722197,0.0,0.0,0.574176703914241,0.0010191839787327692,0.0006941159913030607,0.0,0.015044710094230411,0.013034454648400869,0.011405535782142895,0.0,0.022162076295709116,0.5753874903856607,0.022588394522619307,0.0006508665895733606,0.0,0.013638926873870454,0.0012268063729947514,0.0,0.0,0.0,0.0011009096456876001,0.0,0.0013514412127270216,0.0011316780810621714,0.0,0.0,0.0,0.0,0.0996485712922685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012926179038392157,0.0,3.371271845722652e-05,0.0,0.0008952748348116056,0.0,0.09702506537731735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06435212021532769,0.0,0.0,0.0,0.06483469361594045,0.0,0.0,0.0,0.0,6.666666666666667e-05,0.021401682829149445,1.0000000000000004,0.0,0.0
9,1.0000000000000016,0.6614904771517304,0.7241868004652586,0.9983930190039274,0.0,0.0064701305207612,0.0,0.1344929067978476,0.13446078687719387,0.011516147126447402,0.0,0.008174255681929829,0.0,0.0,0.0,0.0,0.7748416379359095,0.0,0.0,0.6261018108617203,0.0019471600801604146,0.0011974473676889734,0.0,0.025566095686907903,0.021465483483717556,0.019366468178628398,0.0,0.035056835247433284,0.6181973470716734,0.03590703176870993,0.0012381126352032212,0.0,0.023427274117243668,0.0019715454688310537,0.0,0.0,0.0,0.0013402374215027194,0.0,0.002958206447079975,0.0018720313820301158,0.0,0.0,0.0,0.0,0.13538612366388486,0.0,0.0,0.0,0.0,3.203640243020038e-05,0.0,0.0,0.0001477837975680806,0.0,6.666666666666667e-05,0.0,0.0006108085764604366,0.0,0.13293156803452735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09406884862492242,0.0,0.0,0.0,0.09397713949913952,0.0,0.0,0.0,0.0,0.00018552449832445788,0.034386965128108314,0.9999999999999993,0.0,0.0
10,1.0000000000000009,0.6579218652863285,0.7257119798632857,0.9991407610540483,0.00042698575326943213,0.007583385803272714,0.0,0.16594605081802782,0.1659927704271511,0.01700720020160917,0.0,0.012797194921023287,0.0,0.0,0.0,0.0,0.7745564323425796,0.0,0.0,0.6669738950538036,0.002391393893156294,0.0023540919404209755,0.0,0.03572138064525326,0.029306904538693283,0.02877749303213377,0.0,0.04731970157907517,0.6714786364484363,0.047871801197827545,0.0022165143115286654,2.1352353504834968e-05,0.0321144415813903,0.0038339896678013592,0.0,0.0,0.0,0.002243083240371915,0.0,0.006327843647908873,0.002454284715220304,0.0,0.0,0.0,0.0,0.16706732830649176,0.0,0.0,0.0,0.0,0.0001314506294153623,0.0,0.0,0.00039657881492926255,0.0,0.00042089770882488674,0.0,0.0003877118345242138,0.0,0.17345146836340994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11972805139194304,0.0,0.0,0.0,0.1219963507647599,0.0,0.0,0.0,0.0,0.0004000000000000001,0.046090702259548005,0.9999999999999993,0.0,0.0
11,1.0000000000000002,0.6576195428462569,0.7278576846986715,0.9993333230934576,0.0006950430403749621,0.008240055242086387,0.0,0.20585504858494522,0.20585249142103554,0.02168351584859836,0.0,0.018180670174358968,0.0,0.0,0.0,0.0,0.777239121174406,0.0,0.0,0.7048280919429247,0.004288978973818394,0.004321734272832681,0.0,0.05276030613466592,0.041852062099254836,0.04323679831718139,0.0,0.06816207455527877,0.7105522717101745,0.06512314799764093,0.004155892876432,0.0,0.04801036252030802,0.005496498894235096,7.702738967228498e-05,0.0,0.0,0.0038406871368343626,0.0,0.00895287751085121,0.004157834064899649,0.0,0.0,0.0,0.0,0.2070543588433475,0.0,0.0,0.0,0.0,0.00031280695072559623,0.0,0.0,0.000576613502917738,0.0,0.0007834775952535596,0.0,0.00046666666666666666,0.0,0.21546689664655444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15785490752143638,0.0,0.0002666666666666667,9.931102998157609e-05,0.1578540745717149,0.0,0.0,0.0,0.0,0.0006862446555106254,0.06289267256920067,0.9999999999999974,0.0,0.0
