,PopRatio,KC,LC,aKC,Prol_KC,Diff_KC,preDiff_KC,pDC,iDC,M1,M2,Neutrophil,Th0,Th1,Th2,Th17,Th22,Treg,Fibroblast,ILC3,LL37_Nucl,CTLA4,IL22,IL17,IFNg,IL23,IL12,IFNa,CCL20,TNFa,CXCL8,IL6,IL36,IL19,IL1b,TGFb,CD109,IL10,KGF,AMPs,LXs,PGE2,LTB4,BLT1,ALX,EP4,EP2,RORgamma,GATA3,STAT6,STAT3,Tbet,AhR,NFKBIZ,FOXP3,NFKB1_Rela,NFKB1_hd,TYK2,STAT1,IRF7,TRAF3IP2,CEBPB,CREB1,CTLA4,CD28,CD80,Trigger,Division,Death
10,0.9999999999999989,0.6574039443348761,0.7210985273538995,0.9992756607888451,0.0,0.012527182675372612,0.0,0.1742126924425697,0.1740897166981802,0.014592800767640048,0.0,0.011440430546365846,0.0,0.0,0.0,0.0,0.0,0.24188861542463835,0.0,0.0,0.6766563834683373,0.0,0.0,0.0017004384434957552,0.0,0.0015687867224609049,0.0,0.028655207467572556,0.0,0.046650033797260036,0.6647785670649003,0.04555470031427633,0.0014250272707018855,0.0,0.034658981948959056,0.0033664082009595676,0.0,0.0,0.0,0.0018517038979539056,0.0,0.04709836904720585,0.0016042877804981,0.0,0.0,0.0001457122775234028,0.000181171176748296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12660430632167333,0.0,1.8058129233377372e-05,0.0,0.12672746398986315,0.0,0.0,0.0002158755426617645,0.0,0.00018951897342600453,0.0464686805034382,0.9999999999999991,0.0,0.0
11,0.999999999999998,0.6529479830723395,0.7196295135600304,0.9996247941229814,0.0,0.014081282903441347,0.0,0.21671288699178148,0.21669951867550225,0.017118453425110293,0.0,0.016246297432177093,0.0,0.0,0.0,0.0,0.0,0.2546615887925614,0.0,0.0,0.716842348243321,0.0,0.0,0.0033018021367761507,0.0,0.0030271705596835816,0.0,0.04236339819377462,0.0,0.06666412935251771,0.7031881544536377,0.06327154386699836,0.002423698777346096,0.0,0.0472481187848746,0.003592189053641681,0.0,0.0,0.0,0.002609688585502276,0.0,0.06678822850405468,0.0036810687509565166,0.0,0.0,0.00024529850305655184,0.000713396420598262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16377270399411523,0.0,0.0001434344073516725,7.789232016102968e-05,0.16617071162828592,0.0,0.0,0.0005407267839542345,0.0,0.00023902311363456567,0.06465938963075533,0.9999999999999982,0.0,0.0
12,0.9999999999999962,0.6481686438879588,0.7215808999255827,0.9997717521776227,0.0,0.015547316463111645,0.0,0.26365198318815464,0.2637482775899037,0.024803138305956113,0.0,0.0226434523836586,7.870673468142005e-05,0.0,0.0,0.0,0.0,0.2741057261236574,0.0,0.0,0.7582649136091519,0.0,0.0,0.005959052039652188,0.0,0.0047477802425538165,0.0,0.06206138700104135,0.0,0.0926889617234299,0.7395637719208407,0.08783155091993101,0.003974092016043603,0.0,0.07090626746987984,0.004973886159009905,0.0,0.0,0.0,0.0037249643970597534,0.0,0.09369514853418742,0.006281244554522142,4.641612182657739e-05,0.0,0.0008251915658584901,0.001296925507884504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21075897423641285,0.0,0.000284024545978274,7.864938013678667e-05,0.21037854955446814,0.0,0.0,0.001016917969902625,0.0,0.0009918620131821375,0.08709337481516566,0.9999999999999988,0.0,0.0
13,0.999999999999995,0.6422635289538435,0.7182345313747112,0.9999325721743592,0.0,0.01613488260857974,0.0,0.30802386824969263,0.30825086464812046,0.03042862909049747,0.0,0.028436292803571843,0.0002,0.0,0.0,0.0,0.0,0.2847151434993347,0.0,0.0,0.789901746507377,0.0,0.0,0.008512496804340353,0.0,0.006803001123592744,3.416441417543332e-05,0.07890367495398688,0.0,0.11676934701934272,0.7714982446021803,0.11019480284697726,0.006759811518892321,0.0,0.09058796455671518,0.006673824924672009,0.0,0.0,0.0,0.006394372753658574,0.0,0.1147308992424282,0.00959099476906629,6.666666666666667e-05,0.0,0.0015720291480947396,0.001967792093067767,0.0,0.0,0.0,6.666666666666667e-05,0.0,0.0,0.0,0.0,0.2530113862786772,0.0,0.00046666666666666666,0.0002040445577601816,0.25227297689404926,0.0,4.649208918520017e-05,0.002096422729572281,0.0,0.0016834292221715697,0.10883240589345491,0.9999999999999973,0.0,0.0
14,0.9999999999999923,0.6371859523064767,0.7170764823936226,0.999999999999996,0.0,0.01610305059033481,0.0,0.3478694332771994,0.34791745588175155,0.03596224115036978,0.0,0.036104556761111226,0.0002,0.0,0.0,0.0,0.0,0.29257875280337603,0.0,0.0,0.8189462829535905,0.0,0.0,0.010942927627745552,0.0,0.00965669622965984,0.0,0.1013298637437221,0.0,0.14456484533137778,0.7967850974930996,0.13226036239611672,0.009186273353669627,0.0,0.11330878142476987,0.009039296519933973,0.0,0.0,0.0,0.009846734444556882,0.0,0.13810107504102484,0.011986584303698056,6.666666666666667e-05,0.0,0.0034927795134801747,0.0034399402072566,0.0,0.0,0.0,0.00012547522123948618,0.0,0.0,0.0,0.0,0.290704674984691,0.0,0.0005719334136940415,0.0003149809561054024,0.29022412091714667,0.0,0.0,0.0035897616806452462,0.0,0.0027247976053804265,0.13122183176860616,0.999999999999996,0.0,0.0
15,0.9999999999999883,0.6372254267497772,0.7209120549255356,0.9999999999999953,0.0,0.017671236546601313,0.0,0.3999569905834755,0.3999628780398392,0.04749023077569992,0.0,0.04670857331917026,0.00015516611452654912,0.0,0.0,0.0,0.0,0.30157093724512635,0.0,0.0,0.8424341562031457,0.0,0.0,0.01510893152955914,0.0,0.015740593265111277,3.5351571964688266e-05,0.12582713960493244,0.0,0.1782621975875444,0.8237654562636743,0.1649841885860252,0.013207736070300216,0.0,0.14218943447084756,0.01369802881845328,0.0,0.0,0.0,0.01426431433790448,0.0,0.17164849642011984,0.015298526816503236,6.601921576910759e-06,0.0,0.006788197890195698,0.006145886440153316,0.0,0.0,0.0,0.00019999999999999998,0.0,0.0,0.0,0.0,0.33920689131633613,0.0,0.001213290283204916,0.00036859566204931917,0.33894233679937635,0.0,0.0,0.007324314507703283,7.758748357746251e-06,0.00521255791035083,0.16163351581855723,0.9999999999999953,0.0,0.0
16,0.9999999999999837,0.6319230230705334,0.7194377753547342,0.9999999999999987,0.0,0.018230693159873853,0.0,0.44621737246964654,0.4465411866067201,0.06032019729312112,0.0,0.05898832966086048,0.00011867241662450558,0.0,0.0,0.0,0.0,0.3190742734357445,0.0,0.0,0.8583727242603798,0.0,0.0,0.020289628354862716,0.0,0.021539952815487515,0.00023758701753932686,0.15672490275849893,0.0,0.21046060634038077,0.8392951225595984,0.19520896558563477,0.017749821610422312,0.0,0.17110092925678236,0.01812861116860035,0.0,0.0,0.0,0.018353321478625992,0.0,0.20560580884076504,0.019703268006139824,6.666666666666667e-05,0.0,0.010021235675991147,0.010598432555480599,0.0,0.0,0.0,0.00034932039448103375,0.0,0.0,0.0,0.0,0.38817678178009996,0.0,0.003000018092512244,0.0017359988087781997,0.3863014073460918,0.0,0.0,0.011090972969320483,0.00022485922081599285,0.008306003702318725,0.19067635984461379,0.9999999999999987,0.0,0.0
17,0.9999999999999823,0.6336471488089908,0.7213820513727645,0.9999999999999939,0.0,0.01983602901117599,0.0,0.4845584594889543,0.48551757284217506,0.06904054140323598,0.0,0.07246766041483413,0.00043327707403628067,0.0,0.0,0.0,0.0,0.32762996137126144,0.0,0.0,0.8741030895397766,0.0,0.0,0.025964714679636142,0.0,0.026216573996638168,0.0006065540852172406,0.17968880846288904,0.0,0.24072168126064242,0.8576695504449104,0.22618204084489787,0.023511059932543637,0.0,0.20271167323474476,0.02313441785939211,0.0,0.0,0.0,0.022354364593117255,0.0,0.24021017327109295,0.02688446811183398,6.666666666666667e-05,0.0,0.015442219333866693,0.017167272433423586,0.0,0.0,0.0,0.0007002898315294946,0.0,0.0,0.0,0.0,0.4300348319335227,0.0,0.005826660674365681,0.0037721913863496283,0.4282664361908006,0.0,0.0,0.018933841960782894,0.00020360903399878683,0.012856904711715914,0.21673282260504118,0.9999999999999939,0.0,0.0
18,0.9999999999999762,0.6265234658857497,0.7177799578196026,0.9999999999999931,0.0,0.01979482479369222,0.0,0.529148130306073,0.530524907971567,0.08432470375548366,0.0,0.08547993247131708,0.000656309440171336,0.0,0.0,0.0,0.0,0.3407830913452938,0.0,0.0,0.8932983228238319,0.0,0.0,0.033080236148399646,0.0,0.03437642469747707,0.0012845483747220719,0.20940023367816044,0.0,0.27965944783722496,0.8729547853131056,0.26134373380472187,0.030358308178878843,0.0,0.2371944974962489,0.02882180035895951,0.0,0.0,0.0,0.03159676279095986,0.0,0.2744884728713026,0.03559311859032616,0.0002503222371538548,0.0,0.022319857218566795,0.023811388034648565,0.0,0.0,0.0,0.0009659426816882347,0.0,0.0,0.0,5.944709297157415e-05,0.4768996507436757,0.0,0.008460822450082742,0.005547836957959665,0.47307186270215346,3.414587554471362e-05,0.0001783444207974973,0.028893411035172345,0.0005899253869106953,0.01863180733081758,0.24953392580647146,0.9999999999999931,0.0,0.0
19,0.9999999999999694,0.622545900775767,0.7174759552283503,0.9999999999999886,0.0,0.0218409631062182,0.0,0.5688240347168828,0.5706632921824069,0.09839835583379727,0.0,0.09895442348859905,0.0011393505106169917,0.0,0.0,0.0,0.0,0.34949143532864657,0.0,0.0,0.9094173786050584,0.0,0.0,0.03896642748559244,0.0,0.04296510222985722,0.002069234279269701,0.24588264457427628,0.0,0.3151048075652507,0.8911923186034308,0.29725353805953875,0.0395084593962667,0.0,0.27534120937644274,0.03578880334320404,0.0,0.0,0.0,0.038834936819714234,0.0,0.31161712234313105,0.043509220029140844,0.0004481556467507208,0.0,0.031189192314713045,0.0325127657106886,0.0,0.0,0.0,0.0015961676815244399,0.0,0.0,0.0,0.0,0.5183242573204503,0.0,0.011737185501833317,0.007424180481492418,0.5161720997904239,0.0,0.00022562761857304427,0.04214970308799543,0.0005531269159589634,0.02486398869254778,0.28715517442550254,0.9999999999999886,0.0,0.0
20,0.9999999999999579,0.621453651810961,0.7197554890267734,0.9999999999999857,0.0,0.023747660113760425,0.0,0.6111869238904217,0.6134008104163932,0.11236145325047517,0.0,0.11455111428675394,0.001935333880577454,0.0,0.0,0.0,0.0,0.3622877700344738,0.0,0.0,0.919100153330717,0.0,0.0,0.049063568895563965,0.0,0.05280353849231209,0.003889359133945137,0.284123979286783,0.0,0.35690798296876786,0.9070311138829822,0.3389579499364815,0.046737470512600826,0.0,0.314611045769463,0.045735903100943255,0.0,0.0,0.0,0.04717489381881926,0.0,0.3503402711019981,0.04979626883066974,0.0007580299499914828,0.0,0.04499217023157112,0.04246923885831352,0.0,0.0,0.0,0.002241227884833345,0.0,0.0,0.0,0.0,0.5639157809496645,0.0,0.01768868470763745,0.011823587166656411,0.5598239324894069,0.0,0.00014004343999962128,0.05751651881552078,0.0007824037056035167,0.036311344781951485,0.3209498630636306,0.9999999999999857,0.0,0.0
21,0.9999999999999436,0.6217235317959982,0.7197828049861632,0.9999999999999883,0.0,0.02470197453719441,0.0,0.6483060293468431,0.6511596137093185,0.12671227957772524,0.0,0.13008979396348483,0.0033286626315912654,0.0,0.0,0.0,0.0,0.3778555074518894,0.0,0.0,0.9284661052707085,0.0,0.0,0.05964672239448627,0.0,0.0647758103641036,0.006117903241955252,0.32003240764413876,0.0,0.3937195791161809,0.914488825323136,0.3775536382873921,0.058613004060527725,0.0,0.35431589194846663,0.05060817370792105,0.0,0.0,0.0,0.05370052213321971,0.0,0.3896090707224991,0.0562997342288063,0.0011484060322746535,0.0,0.0619103808726784,0.058464562242906776,0.0,0.0,0.0,0.003900315381382489,0.0,0.0,0.0,0.00013333333333333334,0.6053431161353706,0.0,0.02531890946930965,0.01678838797650717,0.6028105857468569,0.0,0.0002198948479176486,0.07955646291223227,0.0006131719046912839,0.04596596960322843,0.3596893595263892,0.9999999999999883,0.0,0.0
22,0.9999999999999319,0.6236043214745578,0.7197675511294255,0.999999999999988,0.0,0.028123555519395427,0.0,0.6870703420375075,0.6906443259365832,0.14637990320246375,0.0,0.14454911444273366,0.005700931951928079,0.0,0.0,0.0,0.0,0.3845518012898967,0.0,0.0,0.9386037390089962,0.0,0.0,0.06955440662454074,0.0,0.0782565375756159,0.008225049022655969,0.3553463932243532,0.0,0.4323795504371128,0.9265032481464226,0.41367102309007564,0.06676664705649407,0.0,0.39478439798016446,0.06174365978354472,0.0,0.0,0.0,0.06345080430372656,0.0,0.42660598890838924,0.06464903205979644,0.0010217167142584555,0.0,0.07507865888604921,0.07487270013899533,0.0,0.0,0.0,0.0050810410446422705,0.0,0.0,0.0,0.00013333333333333334,0.6450785971784144,0.0,0.03478221167141409,0.02431528895487398,0.64331567399498,4.032789136172784e-06,0.0007278944310248481,0.10149687575983028,0.0016575018583632503,0.062186315425755326,0.40217540810975166,0.999999999999988,0.0,0.0
23,0.99999999999992,0.6209011908780725,0.7216906971676251,0.9999999999999842,0.0,0.028278417058220564,0.0,0.7114036946806507,0.7154901868948155,0.16327956683393102,0.0,0.15867696055189007,0.007255001924049044,0.0,0.0,0.0,0.0,0.39349585828835154,0.0,0.0,0.9465490279411694,0.0,0.0,0.07990167159204077,0.0,0.09393828384683225,0.012359958416262957,0.388209221840676,0.0,0.46072226973827535,0.9355225773395708,0.4452372424732934,0.0783131602587833,0.0,0.4221856026701884,0.06951511670957568,0.0,0.0,0.0,0.07345665876325873,0.0,0.4573024088431862,0.0748266778686185,0.001568973498300002,0.0,0.09264594731170271,0.09360171267877854,0.0,0.0,0.0,0.008079921981721493,0.0,0.0,0.0,4.27641436155092e-05,0.6762120037908351,0.0,0.044752292373751563,0.032067819857092006,0.6698856173711654,7.74208184162022e-05,0.0009167032268688658,0.12602848162890137,0.0017275717337162438,0.08060228099301174,0.43603237692536617,0.9999999999999842,0.0,0.0
24,0.9999999999999042,0.6190652652781479,0.7191306049112953,0.9999999999999839,3.2684537697966454e-05,0.02853888250119433,0.0,0.7378162799535506,0.7419192772219949,0.17904429584822001,0.0,0.17580082234232947,0.009864399818817704,0.0,0.0,0.0,0.0,0.4091216363840282,0.0,0.0,0.9522249023572926,0.0,0.0,0.08938817609085677,0.0,0.11371151211475822,0.017434602445928156,0.4248422682458141,0.0,0.49579461997613417,0.9403383120005295,0.4804490048558489,0.08997144165658713,0.0,0.45716348563080905,0.08053812822145247,0.0,0.0,0.0,0.08344455112314172,0.0,0.49518455149834456,0.08515964685287443,0.0017754768869472136,0.0,0.1155672648940281,0.11795972906951308,0.0,0.0,0.0,0.013208450038256844,0.0,0.0,0.0,0.000261902203968409,0.7089891544083371,0.0,0.05803602627044851,0.043296773289009174,0.7005710229279194,0.00034945076402219063,0.0018906386395947325,0.15646672424856886,0.0033998738779298277,0.09883066273996426,0.46469694097877545,0.9999999999999839,0.0,0.0
25,0.9999999999998881,0.6210233059991462,0.7261917127710396,0.9999999999999799,0.00021327024700215513,0.030874737080316343,0.0,0.763368574171466,0.768918439400057,0.19566113472567057,0.0,0.19093236178942283,0.013930460140862104,0.0,0.0,0.0,0.0,0.4164760194087053,0.0,0.0,0.9607050827648967,0.0,0.0,0.09978683355920345,0.0,0.13429310809558231,0.021869402156377882,0.4534361630160122,6.666666666666667e-05,0.5326095957385119,0.945844261121342,0.5174787182852453,0.0997902113223881,0.0,0.49971032749425015,0.09474886492157468,0.0,0.0001321336666483393,0.0,0.09820566670814691,0.0,0.5297038954423322,0.0993942519372945,0.0026688865429571923,0.0,0.13817375116728808,0.14339407026209966,0.0,0.0,0.0,0.021137463505596844,0.0,0.0,4.436900385286791e-06,0.0008051302092233587,0.736525940665911,0.0,0.07129150583626948,0.05304813760437234,0.7290658820003628,0.0006032774133369664,0.002722174932564106,0.19015672266024822,0.003374726962235385,0.12515838031527327,0.5014481957036553,0.9999999999999799,0.0,0.0
26,0.999999999999868,0.6235801579966885,0.7288320369897664,0.9999999999999803,0.0003333333333333334,0.032915591192738666,0.0,0.7822295152630293,0.7883693994029887,0.210514022221927,0.0,0.2096349544970935,0.017316114483405042,0.0,0.0,0.0,0.0,0.43295844757412627,0.0,0.0,0.9649410890017671,0.0,0.0,0.11030919776502952,0.0,0.15574526574963143,0.029602677252740642,0.47664452715213307,0.0,0.5685076392799343,0.9512221040425851,0.5446879335662473,0.11399910896163747,0.0,0.5247311423945106,0.10603009135541494,0.0,0.00025292474585172003,0.0,0.10975976340338331,0.0,0.5585810260752924,0.11301920078653642,0.003146236285515622,0.0,0.15745703205694933,0.16811800363556548,4.423069370356432e-05,0.0,0.0,0.030513278149580225,0.0,6.666666666666667e-05,5.107522739212772e-05,0.001675920856507433,0.7597977684738778,0.0,0.08642117556001358,0.06719315156793705,0.7487205667854069,0.0017655330239255843,0.004788104454457822,0.21994912487218243,0.005130493172366502,0.14290790887618138,0.5278634811806484,0.9999999999999803,0.0,0.0
27,0.9999999999998483,0.629707587421577,0.734507490053641,0.9999999999999778,0.00046666666666666666,0.03328802380656646,0.0,0.8033829908455029,0.8109502875313862,0.22831198530564878,0.0,0.2188056179336643,0.020129152106670708,0.0,0.0,0.0,0.0,0.4426032238740876,0.0,0.0,0.969429778713417,0.0,0.0,0.11975158754509001,0.0,0.1782865511976642,0.03838221628436577,0.4997397322734459,0.00011612604439494581,0.5988330369905472,0.9545241260517439,0.5686383070201771,0.12344703167907882,0.0001948315139399028,0.5575629467816509,0.11876206686248193,2.1381675663874677e-05,0.0006337206338986383,0.0,0.1186092344102041,0.0,0.5858367409074303,0.12193283023111164,0.004768720667241204,0.0,0.18715174432620396,0.1948910928144555,1.2988019834570637e-05,0.0,0.0,0.040115763224627204,0.0,0.0,0.0003164701821131906,0.0023425622079691825,0.7859075797019714,0.0,0.10414920113710364,0.08197976035599332,0.7746841437237143,0.0025239810674072857,0.005294273071986887,0.25629325001529246,0.006111974081632056,0.16327326925294292,0.5594669780661666,0.9999999999999778,0.0,0.0
28,0.9999999999998261,0.6264532204011486,0.7350377457153543,0.9999999999999789,0.0005897895217663115,0.03249822541675494,0.0,0.8235309380405725,0.8322931736125605,0.24848350715120274,0.0,0.23184708257875208,0.023644699480219054,0.0,0.0,0.0,0.0,0.4533687063535347,0.0,0.0001119717375624384,0.9732120538825023,0.0,0.0,0.13026046947019837,0.0,0.20001619271080537,0.04591691640751677,0.5207830153513446,6.666666666666667e-05,0.6284440960837947,0.9593203763264465,0.6010180534880499,0.13573963386506566,0.0002712103925572179,0.5914071771220396,0.1329790280867376,0.0,0.001127725515359137,0.0,0.13189068548415417,0.0,0.6133203508307012,0.1306828827354241,0.006447363739358271,0.0,0.2138368316851528,0.22194587438961663,0.0002406094700103143,0.0,0.0,0.04793923421860905,0.00018190571317789256,8.519830795637058e-06,0.0003333333333333334,0.003404850081440021,0.8092793826584331,0.0,0.11756769052131502,0.09438183209287447,0.7970450306902449,0.0030094863187184063,0.007534572453871186,0.29188093636121476,0.005209595287748029,0.18990568441712552,0.5834978873095416,0.9999999999999789,0.0,0.0
