"X","PopRatio","KC","LC","aKC","Prol_KC","Diff_KC","preDiff_KC","pDC","iDC","M1","M2","Neutrophil","Th0","Th1","Th2","Th17","Th22","Treg","Fibroblast","Division","Death","ILC3"
0,1.36335026305308,0.0541807745472495,0.250581022122095,0.999999999999999,0.935701909702269,0.0345448601759911,0.199670293246369,0.996672900620735,0.999999999999999,0.948848862002234,0.0431333333333333,0.9928601162618,0.999999999999999,0.949456573695903,0,0.453968345978179,0.948948670553974,0.28423250325928,0.919623992920807,0.00929781652667153,0.00532620374801599,0
1,1.36876496237961,0.0512683165362398,0.245989123935972,0.999999999999999,0.933135882036914,0.0328070656641756,0.190948058199284,0.996641516372177,0.999999999999999,0.949089351509921,0.0425333333333333,0.993190156568226,0.999999999999999,0.950272517756605,0,0.207955180157472,0.948435550603598,0.280614846920216,0.916652951362726,0.004579953026386,0.00301662126395887,0
2,1.37085143896115,0.0501617329185735,0.237298358418864,1,0.932549407422847,0.0315227694089739,0.194638457476756,0.996759993700753,1,0.949523736573432,0.0417367152252129,0.993412958478952,1,0.952666678389143,0,0.0969392295656086,0.949992368379696,0.272049299093669,0.915561817364865,0.00533098433714016,0.00324955549096438,0
3,1.37370476869002,0.0500961808473491,0.230747909490885,0.999999999999999,0.933260035181511,0.0325598341107702,0.200229514667931,0.996575380364896,0.999999999999999,0.95012516833802,0.0408666666666667,0.993366177250008,0.999999999999999,0.953035268742704,0,0.0436667542916189,0.951076869830267,0.265366891739307,0.915562321283384,0.00443066800361678,0.00249656171337561,0
4,1.37636165972408,0.0510942921954775,0.233534659985646,0.999999999999999,0.935039274339321,0.0329894423084807,0.197376439716068,0.996784425675562,0.999999999999999,0.949974331331415,0.0398,0.993836827816719,0.999999999999999,0.954398481131124,0,0.0212974556316115,0.95095195581965,0.267691422392889,0.916865672021662,0.0046130033966258,0.00275529010176479,0
5,1.3788267876339,0.0491238350988732,0.237038253348664,0.999999999999999,0.934157930282984,0.0302341379410853,0.192981504123586,0.996854198732011,0.999999999999999,0.947922329297699,0.0412056330246748,0.99411509527126,0.999999999999999,0.953677996490754,0,0.0102917656030461,0.948395051102306,0.272100624585212,0.918120667053914,0.00329398233853503,0.00272941208904434,0
6,1.3796052322174,0.0493566544656539,0.232590512443967,0.999999999999998,0.934394849089602,0.0289541035388121,0.193482133739512,0.996701032464494,0.999999999999998,0.94884993675604,0.041,0.994910103705186,0.999999999999998,0.955009781265085,0,0.00467051164532739,0.949411978857464,0.26528643369179,0.91606235817378,0.00371817398664069,0.00248701412574964,0
7,1.38130374680318,0.0518853442519548,0.229385104852716,0.999999999999999,0.936664699076945,0.0322404536951406,0.195336226586329,0.996644017948678,0.999999999999999,0.950192160791279,0.0407333333333333,0.994485071966891,0.999999999999999,0.956015942100662,0,0.00243128252525539,0.949833868753462,0.262254790813301,0.91819932477454,0.00372979309815336,0.00270007854573057,0
8,1.38272609537258,0.0532001508553507,0.235616205642496,0.999999999999999,0.940990558473487,0.033538735183732,0.196720655696344,0.996591122293513,0.999999999999999,0.950312593654022,0.0413333333333333,0.994920604830907,0.999999999999999,0.955777256410186,0,0.0010172333337587,0.949452522070777,0.267311096064828,0.922646672339346,0.00382461761588536,0.00254657836292925,0
9,1.38449327359855,0.0496743953568099,0.232193386368743,0.999999999999998,0.937816898100912,0.0306305783757083,0.19664024314701,0.996652968403019,0.999999999999998,0.95025592763294,0.0412666666666667,0.994485516238225,0.999999999999998,0.955798686125486,0,0.000654324846762396,0.950012220153794,0.265355742903621,0.917457034693023,0.00501662290409819,0.002075531393459,0
10,1.38856519501207,0.0494941453048347,0.229562725511598,0.999999999999999,0.939632238128513,0.0326153791570395,0.202168041041847,0.996809308826261,0.999999999999999,0.952548119609832,0.0394666666666667,0.995555213681792,0.999999999999999,0.957989532916844,0,0.000156073264323413,0.950987177321396,0.261052545009795,0.920325450333289,0.0045319056503907,0.00183837251272139,0
11,1.39230534137865,0.0492865782278706,0.225845194035503,1,0.940579187568662,0.030601660335457,0.20807086174756,0.996721945762564,1,0.953475831029458,0.0390666666666667,0.995782378500571,1,0.958467229304936,0,2e-04,0.952933333333333,0.255040062050306,0.923325171059354,0.00423884658978619,0.00204827124529034,0
12,1.39535529113148,0.0505934547784947,0.228018278103689,1,0.941651313157515,0.0318409937975641,0.210999392607822,0.996692139669784,1,0.95552632708899,0.0383852870125785,0.99524172822258,1,0.959076010191556,0,0.000133333333333333,0.954311188515045,0.260014594420276,0.924805720585565,0.00572326522957649,0.00191503861404299,0
13,1.40059171505927,0.0491712516824574,0.228245907311757,0.999999999999999,0.942880524145798,0.0306716976133546,0.218252411601546,0.996767579741533,0.999999999999999,0.951792542693904,0.0409333333333333,0.994694048600764,0.999999999999999,0.956119205402903,0,0,0.951800408553959,0.259368796657456,0.925913042656591,0.00592976829409412,0.00249596821743404,0
14,1.4053218980415,0.048050247505088,0.22875176270751,1,0.946326676912111,0.0296312375452119,0.220096601332149,0.996631894457096,1,0.949938224937122,0.0417333333333333,0.995125978817703,1,0.955111981321234,0,0,0.951003572141281,0.258421037062258,0.929985362326575,0.0045948799766434,0.00258495261277282,0
15,1.40805280485288,0.0501212762313653,0.22616077023652,0.999999999999998,0.946366219456795,0.0300923746694796,0.220503807492636,0.996859802936797,0.999999999999998,0.951342100020465,0.0399999999999999,0.994593851387324,0.999999999999998,0.956945254245664,0,0,0.952221959470524,0.254244713702238,0.929100255654631,0.00360146683930202,0.00316527576336123,0
