"X","PopRatio","KC","LC","aKC","Prol_KC","Diff_KC","preDiff_KC","pDC","iDC","M1","M2","Neutrophil","Th0","Th1","Th2","Th17","Th22","Treg","Fibroblast","Division","Death","ILC3"
266,2.25963576688303,0.00523393432649394,0.0891860743689796,0.999999999999999,0.997199999999999,0.005314836616109,0.426186427015576,0.996482888085834,0.999999999999999,0.9802,0.0198,0.998988921837471,0.999999999999999,0.9802,0.0198,0.9802,0.9802,0.101793284459243,0.996999999999999,0.00565611973812054,0.00308561683046926,1
267,2.26544416719204,0.00533333333333333,0.0876339766002361,1,0.996733333333333,0.00548082297276353,0.432029043410235,0.996715290434745,1,0.9814,0.0186,0.999201216504018,1,0.9814,0.0186,0.9814,0.9814,0.0995250224137074,0.996466666666667,0.00374130660744466,0.00209511105656502,1
268,2.26917353130084,0.00543537798664873,0.0872120388945054,0.999999999999999,0.99607135626296,0.00552782541962086,0.432982184597067,0.99650061282781,0.999999999999999,0.980666666666666,0.0193333333333333,0.999146310949476,0.999999999999999,0.980666666666666,0.0193333333333333,0.980666666666666,0.980666666666666,0.0999957282160597,0.995933333333333,0.00599935416227917,0.00267577854888503,1
269,2.27656210254111,0.00413333333333333,0.0823135050060377,1,0.9964,0.00423233594553341,0.437045061945359,0.996904039577687,1,0.9798,0.0202,0.999168513072245,1,0.9798,0.0202,0.9798,0.9798,0.0961519811916491,0.996266666666667,0.0052332161949409,0.0030338565579283,1
270,2.28150172057101,0.00451555967457746,0.0833426584628054,1,0.997133333333333,0.00453333333333333,0.437185888703927,0.996852656252497,1,0.9804,0.0196,0.9996,1,0.9804,0.0196,0.9804,0.9804,0.0962893007921818,0.997066666666667,0.00556855182982145,0.00189516674027857,1
271,2.28976871772775,0.0043383319466177,0.0836248533828955,1,0.997367555010518,0.0044,0.437564799783915,0.99676075675023,1,0.980733333333333,0.0192666666666667,0.999733333333333,1,0.980733333333333,0.0192666666666667,0.980733333333333,0.980733333333333,0.0958084387131986,0.997333333333334,0.00482910343345629,0.00270490336109899,1
272,2.29463264460363,0.00443278047269315,0.0836892106948257,1,0.998070616232718,0.0046,0.437936966795638,0.996762720044714,1,0.979866666666667,0.0201333333333333,0.999509866294271,1,0.979866666666667,0.0201333333333333,0.979866666666667,0.979866666666667,0.0961072711902368,0.998066666666667,0.0042404140788105,0.00287262948095527,1
273,2.29777120779265,0.00427598231998711,0.0854865574880821,1,0.998466666666667,0.00434984318081517,0.436719700370237,0.996674707680149,1,0.9776,0.0224,0.999533333333334,1,0.9776,0.0224,0.9776,0.9776,0.099096345840809,0.998466666666667,0.00506315864516003,0.0024566004257555,1
274,2.30376048222063,0.00393333333333333,0.0831995227521975,1,0.998133333333333,0.00393333333333333,0.435588479685447,0.996648211465085,1,0.977466666666667,0.0225333333333333,0.9992,1,0.977466666666667,0.0225333333333333,0.977466666666667,0.977466666666667,0.0971840545871419,0.998133333333333,0.00485616047135142,0.00263627697777982,1
275,2.30887456208826,0.00473333333333333,0.0816499822343107,1,0.998666666666666,0.00473333333333333,0.443006246304186,0.996718227844657,1,0.9762,0.0238,0.9992,1,0.9762,0.0238,0.9762,0.9762,0.0964554541856448,0.998666666666666,0.00401849123218344,0.00321188391342352,1
276,2.31073691720814,0.00404378818706806,0.0804647030253134,0.999999999999999,0.998666666666666,0.00406666666666667,0.446721635790417,0.996448791249278,0.999999999999999,0.976133333333333,0.0238666666666667,0.999447993130279,0.999999999999999,0.976133333333333,0.0238666666666667,0.976133333333333,0.976133333333333,0.0948266203956859,0.998666666666666,0.00508860922320387,0.00354444471691543,1
277,2.31399697688343,0.00427267481147424,0.0804003385122719,0.999999999999999,0.998466666666666,0.00433333333333333,0.452132650917673,0.996817905094411,0.999999999999999,0.9762,0.0238,0.999672027029866,0.999999999999999,0.9762,0.0238,0.9762,0.9762,0.0949044054857633,0.998466666666666,0.00471149527771548,0.00257208990067041,1
278,2.31894755445824,0.0042,0.0829530874530917,0.999999999999999,0.998466666666666,0.00428986470607225,0.463202682698689,0.996703391849685,0.999999999999999,0.974933333333333,0.0250666666666667,0.999599999999999,0.999999999999999,0.974933333333333,0.0250666666666667,0.974933333333333,0.974933333333333,0.0990104487567114,0.998466666666666,0.00421592770659083,0.00337267736203864,0.999999999999999
279,2.32090300778253,0.00422297982833337,0.0832287278553431,1,0.998733333333333,0.00426666666666667,0.460824979095645,0.996658877032628,1,0.975,0.025,0.999440794672017,1,0.975,0.025,0.975,0.975,0.0997653054874918,0.998733333333333,0.00521118554539178,0.00322191635231014,1
280,2.32551990863605,0.00388633730739552,0.0853886751211464,1,0.998666666666667,0.00393333333333333,0.461704121144028,0.996735262382967,1,0.9766,0.0234,0.999449107366433,1,0.9766,0.0234,0.9766,0.9766,0.101323797983366,0.998666666666667,0.00479783491306844,0.00305719288635697,1
281,2.32944944019164,0.00445987276022322,0.0860075685857926,1,0.998533333333333,0.00451748956639379,0.459808815118257,0.996661595800344,1,0.976933333333333,0.0230666666666667,0.999648229119744,1,0.976933333333333,0.0230666666666667,0.976933333333333,0.976933333333333,0.101023615385487,0.998533333333333,0.00572170005557944,0.00270301034788803,1
282,2.33648132524133,0.00426666666666667,0.0841164987933585,1,0.997866666666666,0.00446666666666667,0.462407984806702,0.996559177416251,1,0.976933333333333,0.0230666666666667,0.999543150149744,1,0.976933333333333,0.0230666666666667,0.976933333333333,0.976933333333333,0.100356610114915,0.997866666666666,0.00491981769954987,0.00258994923641611,1
283,2.34192501939571,0.00513333333333333,0.0824122711583854,1,0.997933333333333,0.00532383077262315,0.462738853328289,0.996580415582184,1,0.9772,0.0228,0.999599178811519,1,0.9772,0.0228,0.9772,0.9772,0.100087531674001,0.997933333333333,0.00530915104162471,0.00198241508454306,1
284,2.34971598556653,0.0056,0.0829707441343076,1,0.9984,0.00575175172167369,0.452247327727637,0.996645306280251,1,0.975666666666666,0.0243333333333333,0.999404804368276,1,0.975666666666666,0.0243333333333333,0.975666666666666,0.975666666666666,0.101480067814768,0.9984,0.00447593919937413,0.00286179409002071,1
