"X","PopRatio","Diff_KC","Fibroblast","M1","M2","Neutrophil","Prol_KC","Th0","Th1","Th17","Th2","Th22","Treg","iDC","pDC","preDiff_KC","ILC3"
0,1,0.000435,0,0,0,0,0,0,0,0,0,0,0.170216,0,0,0,0
1,1.000001,0.001453,0,0,0,0,0,0,0,0,0,0,0.126064,0,0,0,0
2,0.999998999997999,0.003038,0,0,0,5.6e-05,0,0,0,0,0,0,0.118079,0.000629,0.000632,0,0
3,1.000001999995,0.003283,0,6.7e-05,0,7.2e-05,0,0,0,0,0,0,0.130736,0.003148,0.003136,0,0
4,1.000008000007,0.004116,0,0.000257,0,0.00022,0,0,0,0,0,0,0.151133,0.009122,0.009119,0,0
5,1.000020000103,0.005905,0,0.000696,0,0.00087,0,0,0,0,0,0,0.170523,0.02027,0.020326,0,0
6,1.000020000103,0.007071,0,0.001133,0,0.001871,0,0,0,0,0,0,0.189824,0.036733,0.036665,0,0
7,1.000032000343,0.007672,0,0.00274,0,0.003302,0,0,0,0,0,0,0.204318,0.060671,0.0608039999999999,0,0
8,1.00004600079101,0.008789,0,0.004884,0,0.00505,0,0,0,0,0,0,0.222231,0.0933799999999998,0.0933829999999999,0,0
9,1.00009300295305,0.01057,0,0.00761200000000001,0,0.00783900000000001,0,0,0,0,0,0,0.238566,0.12316,0.123103,0,0
10,1.0001430076032,0.010855,0,0.012063,0,0.013473,0,0,0,0,0,0,0.248809,0.160406000000001,0.160474000000001,0,0
11,1.00020201604065,0.011174,0,0.0179,0,0.019864,0,0,0,0,0,0,0.265635,0.208056,0.207969,0,0
12,1.00031403866645,0.01139,0,0.02302,0,0.0288040000000001,0,0,0,0,0,0,0.273537999999999,0.254209000000001,0.254180000000001,0,0
13,1.00040506724398,0.012878,0,0.0314220000000001,0,0.036312,0,0.000134,0,0,0,0,0.288541999999999,0.299523999999997,0.299436999999998,0,0
14,1.00053111828246,0.011747,0,0.0420019999999999,0,0.0459909999999999,0,0.000256,0,0,0,0,0.309530999999998,0.341414999999996,0.341209999999997,0,0
15,1.00070020804145,0.013253,0,0.0500219999999999,0,0.056452,0,0.000303,0,0,0,0,0.322012999999999,0.391150999999996,0.390673999999996,0,0
16,1.00086932637662,0.012196,0,0.0631609999999998,0,0.0682969999999998,0,0.000566,0,0,0,0,0.336122999999997,0.434564999999993,0.433866999999993,0,0
17,1.00110052719102,0.011963,0,0.0755739999999997,0,0.0841249999999997,0,0.000734,0,0,0,0,0.353873999999998,0.479747999999993,0.478502999999993,0,0
18,1.00133278251335,0.011753,0,0.0883799999999996,0,0.0981279999999993,0,0.001289,0,0,0,0,0.372721999999996,0.521809999999996,0.519708999999996,0,0
19,1.00162316902029,0.012464,0,0.104819999999999,0,0.108582999999999,6.7e-05,0.002057,0,0,0,0,0.384888999999999,0.557489,0.554816,0,0
20,1.00196973063679,0.011609,0,0.115481999999999,0,0.126848999999999,0,0.001713,0,0,0,0,0.397167999999997,0.583404000000007,0.580179000000007,0,0
21,1.00241159928803,0.012409,0,0.133134,0,0.139087,0,0.003796,0,0,0,0,0.409607999999994,0.621977000000008,0.617957000000007,0,0
22,1.00288674238613,0.014469,0,0.148193,0,0.159665000000001,0,0.005875,0,0,0,0,0.422578999999992,0.655701000000008,0.651500000000008,0,0
23,1.00346239937631,0.015064,0,0.163788000000002,0,0.175810000000003,7.4e-05,0.00819700000000001,0,0,0,0,0.432872999999991,0.692177000000021,0.68749200000002,0,0
24,1.004039390256,0.014817,0,0.179863000000003,0,0.191966000000004,0.000147,0.010742,0,0,0,0,0.43780199999999,0.726938000000014,0.720975000000013,0,0
25,1.00469904413544,0.01539,0,0.197085000000004,0,0.206262000000003,2e-04,0.013146,0,0,0,0,0.450900999999991,0.747155000000027,0.740874000000025,0,0
26,1.00544955432144,0.015262,0,0.217094000000005,0,0.221772000000006,0.000495,0.015616,0,0,0,0,0.453016999999995,0.771415000000023,0.765314000000022,0,0
27,1.00620967418455,0.015698,0,0.236768000000005,0,0.243420000000007,0.000649,0.019124,0,0,0,0,0.456492999999989,0.795796000000023,0.787451000000023,0,0
28,1.00701866676264,0.017614,0,0.248657000000007,0,0.265615000000004,0.000655,0.0222320000000001,0,0,0,0,0.472673999999988,0.814407000000033,0.804298000000033,0,0
29,1.00796526430944,0.019739,0,0.268609000000003,0,0.278452000000002,0.000743,0.0300460000000001,0,0,0,0,0.481330999999988,0.836569000000042,0.825828000000041,0,7.6e-05
30,1.00898129329592,0.020795,0,0.29246,0,0.295986,0.000644,0.0349750000000001,0,0,0,0,0.486052999999988,0.851388000000038,0.840371000000038,0,0.000195
31,1.00999330153314,0.019536,0,0.303183999999999,0,0.311692999999999,0.001366,0.04033,0,0,0,0,0.494941999999985,0.865552000000052,0.853598000000051,0,0.000245
32,1.01097400502899,0.019739,0,0.318529999999997,0,0.331088999999996,0.002049,0.0482729999999999,6.7e-05,0,0,0,0.499306999999986,0.880550000000039,0.867627000000038,0,0.000399
33,1.01207394474651,0.017779,0,0.335010999999996,0,0.348023999999993,0.00283,0.0573829999999998,0.000134,0,0,0,0.503233999999985,0.887723000000049,0.874078000000047,0,0.001027
34,1.0132600954098,0.020198,0,0.354154999999993,0,0.370603999999989,0.003459,0.0669479999999996,2e-04,0,0,0,0.504833999999983,0.901237000000044,0.887791000000043,0,0.00223
35,1.01443142408015,0.023071,0,0.37167499999999,0,0.386490999999988,0.004224,0.0771319999999994,0.000236,0,0,0,0.511459999999987,0.913579000000052,0.900396000000052,0,0.003677
