"X","PopRatio","Diff_KC","Fibroblast","M1","M2","Neutrophil","Prol_KC","Th0","Th1","Th17","Th2","Th22","Treg","iDC","pDC","preDiff_KC","ILC3"
0,1,0.000246,0,0,0,0,0,0,0,0,0,0,0.161426,0,0,0,0
1,1.000002,0.001334,0,0,0,0,0,0,0,0,0,0,0.117266,4.2e-05,4.3e-05,0,0
2,1.000000999998,0.002115,0,0,0,0,0,0,0,0,0,0,0.113019,0.001239,0.001233,0,0
3,1.000006000003,0.002656,0,3.8e-05,0,2.2e-05,0,0,0,0,0,0,0.122402,0.004276,0.004234,0,0
4,1.000017000069,0.002737,0,0.000382,0,0.000412,0,0,0,0,0,0,0.131989,0.012234,0.012249,0,0
5,1.000019000103,0.003744,0,0.000813,0,0.001355,0,0,0,0,0,0,0.149773,0.02613,0.026133,0,0
6,1.000024000198,0.005016,0,0.002148,0,0.002762,0,0,0,0,0,0,0.169117,0.0475979999999999,0.0476279999999999,0,0
7,1.00003400043801,0.005516,0,0.003918,0,0.004234,0,0,0,0,0,0,0.182519,0.0703729999999998,0.0703879999999998,0,0
8,1.00007600186603,0.006057,0,0.00691900000000001,0,0.005772,0,0,0,0,0,0,0.196842000000001,0.103483,0.103572,0,0
9,1.00010100376608,0.008022,0,0.011998,0,0.009204,0,0,0,0,0,0,0.218315,0.140187,0.140218,0,0
10,1.00015400911928,0.008747,0,0.016549,0,0.012812,0,0,0,0,0,0,0.234088,0.180380000000001,0.180343000000001,0,0
11,1.0002220195919,0.00892899999999999,0,0.023476,0,0.017973,0,0,0,0,0,0,0.243924000000001,0.226611000000001,0.226627000000001,0,0
12,1.00028903446722,0.00904199999999999,0,0.0327640000000001,0,0.024159,0,0.000261,0,0,0,0,0.255747999999999,0.278866999999999,0.278787999999999,0,0
13,1.00037305874613,0.010009,0,0.041293,0,0.0321480000000001,0,0.000595,0,0,0,0,0.270422999999999,0.324960999999997,0.324808999999997,0,0
14,1.00052411507801,0.010506,0,0.047313,0,0.0402400000000001,0,0.00088,0,0,0,0,0.283058999999999,0.370714999999997,0.370495999999997,0,0
15,1.00064517849593,0.011269,0,0.0588229999999999,0,0.0508329999999999,0,0.001449,0,0,0,0,0.297926999999999,0.417932999999993,0.417534999999993,0,0
16,1.00080428107933,0.012449,0,0.0693969999999997,0,0.0575839999999999,0,0.00178,0,0,0,0,0.306518999999998,0.457267999999992,0.456584999999992,0,0
17,1.00106248858386,0.014222,0,0.0831939999999994,0,0.0696969999999998,0,0.002253,0,0,0,0,0.325644999999996,0.500497999999991,0.499653999999991,0,0
18,1.00133677970575,0.014543,0,0.0983669999999993,0,0.0838599999999996,0,0.002894,0,0,0,0,0.339949999999995,0.544159000000002,0.542834000000002,0,0
19,1.00166321549595,0.016699,0,0.114061999999999,0,0.0955259999999995,0,0.003978,0,0,0,0,0.354676999999996,0.585123000000006,0.583021000000005,0,0
20,1.00204985749716,0.018551,0,0.132414,0,0.108459999999999,0,0.00503,0,0,0,0,0.361449999999996,0.619666000000009,0.617056000000008,0,0
21,1.00241360159546,0.018503,0,0.149599000000001,0,0.124140999999999,0,0.00705800000000001,0,0,0,0,0.371485999999997,0.657072000000016,0.653532000000016,0,0
22,1.00292483253231,0.01959,0,0.162889000000002,0,0.142692,0,0.00795800000000001,0,0,0,0,0.386444999999994,0.684366000000022,0.680538000000022,0,0
23,1.0034995084614,0.019272,0,0.185697000000002,0,0.159947000000001,0,0.011692,0,0,0,0,0.393740999999992,0.711746000000023,0.706734000000021,0,0
24,1.00407250668077,0.020246,0,0.200317000000004,0,0.172901000000003,1.3e-05,0.014358,0,0,0,0,0.409148999999994,0.734564000000028,0.729072000000027,0,0
25,1.00471410901257,0.020621,0,0.218808000000005,0,0.188948000000003,6.6e-05,0.018423,0,0,0,0,0.418587999999993,0.757857000000024,0.753509000000025,0,0
26,1.00548372002011,0.021201,0,0.240341000000006,0,0.209387000000004,0.000201,0.024428,0,0,0,0,0.422207999999993,0.781495000000039,0.776505000000039,0,0
27,1.00626196441945,0.02045,0,0.257474000000005,0,0.223363000000006,0.000212,0.02819,0,0,0,0,0.430168999999991,0.811280000000038,0.805137000000038,0,3.5e-05
28,1.00708307418247,0.019841,0,0.270736000000003,0,0.245411000000007,0.000597,0.0324480000000001,0,0,0,0,0.435922999999989,0.824964000000044,0.818356000000044,0,0.000116
29,1.00798642770006,0.020219,0,0.289377000000001,0,0.264714000000005,0.000878,0.040901,0,0,0,0,0.447498999999989,0.840429000000035,0.831890000000034,0,0.000235
30,1.00895510265713,0.020908,0,0.307468,0,0.283309000000002,0.001077,0.0462669999999999,0,0,0,0,0.458942999999985,0.859301000000049,0.851071000000049,0,0.000368
31,1.0099499323884,0.022273,0,0.322977999999998,0,0.306223999999999,0.001949,0.0520259999999999,0,0,0,0,0.465023999999981,0.871571000000054,0.862249000000054,0,0.00101
32,1.01107602656308,0.023134,0,0.338799999999994,0,0.322775999999998,0.001955,0.0588139999999998,0,0,0,0,0.480494999999985,0.886314000000047,0.876180000000048,0,0.001432
