"X","PopRatio","Diff_KC","Fibroblast","M1","M2","Neutrophil","Prol_KC","Th0","Th1","Th17","Th2","Th22","Treg","iDC","pDC","preDiff_KC","ILC3"
0,1,0.000216,0,0,0,0,0,0,0,0,0,0,0.181788,0,0,0,0
1,0.999999,0.001339,0,0,0,0,0,0,0,0,0,0,0.156128,0,0,0,0
2,1.000001999997,0.002976,0,0,0,0,0,0,0,0,0,0,0.153505,0.000385,4e-04,0,0
3,1.000002999999,0.004427,0,0.000134,0,5.5e-05,0,0,0,0,0,0,0.159813,0.003839,0.003843,0,0
4,1.000006000008,0.004416,0,0.000299,0,0.000204,0,0,0,0,0,0,0.167834,0.011594,0.011598,0,0
5,1.00000800002,0.005689,0,0.00108,0,0.000996,0,0,0,0,0,0,0.181375,0.025152,0.025072,0,0
6,1.000016000084,0.005947,0,0.001824,0,0.002173,0,0,0,0,0,0,0.19683,0.042508,0.042479,0,0
7,1.000035000388,0.006673,0,0.002858,0,0.003856,0,0,0,0,0,0,0.213549,0.06441,0.0644619999999999,0,0
8,1.00007100164802,0.00812,0,0.004915,0,0.005912,0,0,0,0,0,0,0.229739,0.0910739999999999,0.0910539999999999,0,0
9,1.00009100306805,0.009235,0,0.006957,0,0.008644,0,0,0,0,0,0,0.243668,0.127004,0.12697,0,0
10,1.00013300689018,0.010386,0,0.012431,0,0.013177,0,0,0,0,0,0,0.256755,0.168178,0.168061,0,0
11,1.00018801420557,0.010841,0,0.01793,0,0.017222,0,0,0,0,0,0,0.274451,0.207223000000001,0.207093000000001,0,0
12,1.00026402849465,0.012089,0,0.02384,0,0.023682,0,6.7e-05,0,0,0,0,0.286349,0.247667000000001,0.247653000000001,0,0
13,1.00035105146514,0.013801,0,0.0313430000000001,0,0.0296730000000001,0,0.000217,0,0,0,0,0.299276999999999,0.292075999999999,0.291920999999999,0,0
14,1.00048709920815,0.017064,0,0.0420979999999999,0,0.040151,0,0.000268,0,0,0,0,0.310506999999999,0.343215999999998,0.343080999999998,0,0
15,1.00062416594075,0.016898,0,0.0531299999999999,0,0.0465079999999999,0,0.000566,0,0,0,0,0.323961999999998,0.386431999999996,0.386124999999996,0,0
16,1.00078526643148,0.017958,0,0.0643049999999998,0,0.0575669999999998,0,0.000834,0,0,0,0,0.338081999999998,0.432145999999994,0.431676999999994,0,0
17,1.00101344547223,0.01609,0,0.0785359999999998,0,0.0704459999999997,0,0.001019,0,0,0,0,0.345950999999997,0.476929999999993,0.476364999999993,0,0
18,1.00127170694118,0.017301,0,0.0910489999999995,0,0.0853589999999998,0,0.001635,0,0,0,0,0.359877999999995,0.514083999999996,0.512919999999996,0,0
19,1.00156608082305,0.017516,0,0.106162999999999,0,0.0933389999999995,0,0.002171,0,0,0,0,0.369058999999996,0.559676000000004,0.558251000000003,0,0
20,1.00197371821797,0.019475,0,0.122110999999999,0,0.106825,0,0.003231,0,0,0,0,0.374353999999993,0.598033000000007,0.595068000000007,0,0
21,1.00238653138991,0.021362,0,0.136445,0,0.121351999999999,1.2e-05,0.00485,0,0,0,0,0.384740999999993,0.631440000000012,0.628026000000012,0,0
22,1.00285965783276,0.022423,0,0.150195000000001,0,0.137602,0,0.00620400000000001,0,0,0,0,0.398323999999992,0.67015500000002,0.66621900000002,0,0
23,1.00344031357469,0.021364,0,0.166378000000001,0,0.152363000000001,7.9e-05,0.00831500000000001,0,0,0,0,0.411515999999992,0.698020000000015,0.693846000000015,0,0
24,1.00408151193511,0.022531,0,0.184521000000003,0,0.170193000000002,0.000268,0.01128,0,0,0,0,0.416194999999991,0.724272000000031,0.720299000000031,0,0
25,1.00476529144478,0.021563,0,0.199467000000004,0,0.189129000000002,0.000466,0.013987,0,0,0,0,0.418140999999992,0.752167000000028,0.746987000000029,0,0
26,1.00548168909762,0.022948,0,0.222124000000006,0,0.201385000000004,0.000534,0.016728,0,0,0,0,0.424624999999992,0.778824000000035,0.771653000000034,0,0
27,1.00625792096165,0.02262,0,0.237051000000005,0,0.218246000000006,0.000757,0.01959,0,0,0,0,0.438611999999986,0.793191000000038,0.783916000000037,0,6.7e-05
28,1.00711525271035,0.023322,0,0.256518000000005,0,0.236049000000006,0.001324,0.023537,0,0,0,0,0.442758999999987,0.816843000000036,0.808350000000036,0,0.000133
29,1.00803172759037,0.023606,0,0.277858000000002,0,0.249660000000007,0.001711,0.0329530000000001,0,0,0,0,0.462074999999984,0.836212000000041,0.826339000000041,0,6.7e-05
30,1.00900750230275,0.025059,0,0.290119,0,0.272941000000002,0.001526,0.0371730000000001,0,0,0,0,0.472146999999982,0.849197000000047,0.838674000000046,0,0.000107
31,1.01000137469259,0.0257220000000001,0,0.303613999999998,0,0.294701,0.00189,0.0449169999999999,0,0,0,0,0.480090999999985,0.866179000000045,0.854887000000043,0,0.000322
32,1.01100228605496,0.02535,0,0.318733999999997,0,0.310698999999998,0.002607,0.051636,0,0,0,0,0.482496999999984,0.879291000000057,0.867236000000056,0,0.000654
33,1.01206687146224,0.0240160000000001,0,0.339103999999998,0,0.331317999999998,0.002862,0.0650849999999998,0,6.7e-05,0,0,0.486235999999985,0.892879000000051,0.880012000000049,0,0.001526
34,1.01320544669269,0.02459,0,0.367527999999991,0,0.352158999999992,0.003555,0.0750109999999997,6.7e-05,6.6e-05,0,0,0.492450999999979,0.90672500000006,0.894949000000058,0,0.003229
35,1.01434327640939,0.025709,0,0.37649199999999,0,0.364958999999992,0.004893,0.0858319999999995,0,0,0,0,0.49842099999998,0.91831800000006,0.905895000000059,0,0.004959
36,1.0154722404761,0.027721,0,0.399098999999986,0,0.388141999999987,0.00638600000000001,0.0942519999999993,4e-06,5e-05,0,0,0.504767999999983,0.924382000000055,0.912085000000055,0,0.00629200000000001
