"X","PopRatio","Diff_KC","Fibroblast","M1","M2","Neutrophil","Prol_KC","Th0","Th1","Th17","Th2","Th22","Treg","iDC","pDC","preDiff_KC","ILC3"
0,1,0.000971,0,0,0,0,0,0,0,0,0,0,0.133115,0,0,0,0
1,1.000002,0.002225,0,0,0,0,0,0,0,0,0,0,0.117851,0.000275,0.00029,0,0
2,1.000005000006,0.002953,0,0,0,6.8e-05,0,0,0,0,0,0,0.125265,0.001739,0.001728,0,0
3,1.000004000001,0.003389,0,0.000126,0,0.000316,0,0,0,0,0,0,0.140719,0.006479,0.00646,0,0
4,0.999999999985,0.003286,0,0.00069,0,0.000764,0,0,0,0,0,0,0.152802,0.018999,0.019001,0,0
5,1.000011999985,0.004234,0,0.002062,0,0.002204,0,0,0,0,0,0,0.169743,0.036136,0.036081,0,0
6,1.000025000141,0.005218,0,0.002701,0,0.003773,0,0,0,0,0,0,0.186798,0.055883,0.055831,0,0
7,1.000032000316,0.005707,0,0.005011,0,0.006236,0,0,0,0,0,0,0.198271,0.0801779999999999,0.0801809999999999,0,0
8,1.00005000089201,0.006538,0,0.00773900000000001,0,0.00948099999999999,0,0,0,0,0,0,0.212279,0.116825,0.116722,0,0
9,1.00009000289205,0.006775,0,0.010683,0,0.013128,0,0,0,0,0,0,0.22342,0.152027000000001,0.151944000000001,0,0
10,1.00016300946226,0.00829,0,0.015894,0,0.017929,0,0,0,0,0,0,0.237467000000001,0.192304000000001,0.192311000000001,0,0
11,1.00022201907982,0.010566,0,0.022909,0,0.025447,0,1.3e-05,0,0,0,0,0.252908,0.235828000000002,0.235800000000002,0,0
12,1.00031904061568,0.013026,0,0.0288110000000001,0,0.033128,0,0,0,0,0,0,0.266701999999999,0.281787,0.281704,0,0
13,1.00040606837221,0.01489,0,0.037911,0,0.040618,0,0,0,0,0,0,0.281440999999999,0.327457999999998,0.327361999999998,0,0
14,1.0005461252218,0.016973,0,0.0478069999999999,0,0.0534379999999999,0,1.1e-05,0,0,0,0,0.291703999999998,0.366345999999997,0.366028999999997,0,0
15,1.00070821369409,0.017432,0,0.0568699999999999,0,0.064128,0,0.00019,0,0,0,0,0.301063999999998,0.410840999999995,0.410595999999995,0,0
16,1.00091035675328,0.018308,0,0.0689279999999997,0,0.0744159999999998,0,0.000624,0,0,0,0,0.315151999999998,0.456467999999994,0.456080999999994,0,0
17,1.00112254974892,0.018802,0,0.0804889999999995,0,0.0862349999999998,0,0.000956,0,0,0,0,0.329397999999997,0.493075999999992,0.492156999999992,0,0
18,1.00140786967562,0.02187,0,0.0942119999999995,0,0.0984879999999994,0,0.00191,0,0,0,0,0.338172999999997,0.533831999999999,0.532644,0,0
19,1.00173232582542,0.023277,0,0.111844,0,0.112792999999999,0,0.002824,0,0,0,0,0.353587999999997,0.575455000000002,0.573892000000003,0,0
20,1.00208693906879,0.021741,0,0.124573999999999,0,0.123338999999999,0,0.004362,0,0,0,0,0.359220999999993,0.610007000000007,0.607480000000007,0,0
21,1.00256092619101,0.022935,0,0.145476000000001,0,0.143936000000001,0,0.00544400000000001,0,0,0,0,0.368666999999995,0.646739000000006,0.643137000000006,0,0
22,1.00303914775284,0.023081,0,0.162715000000001,0,0.161307000000001,0,0.00764000000000001,0,0,0,0,0.377920999999993,0.679476000000011,0.674322000000011,0,0
23,1.00359382840157,0.024203,0,0.175388000000003,0,0.180484000000002,0,0.009695,0,0,0,0,0.391097999999994,0.709044000000017,0.703232000000017,0,5e-05
24,1.00422809970115,0.026253,0,0.186523000000003,0,0.192791000000004,7.9e-05,0.011944,0,0,0,0,0.397269999999994,0.729834000000025,0.723106000000024,0,6.9e-05
25,1.00496219044207,0.025808,0,0.203705000000004,0,0.217400000000005,0.000201,0.015782,0,0,0,0,0.415092999999992,0.756674000000025,0.749761000000024,0,0
26,1.00575410064819,0.0255290000000001,0,0.222093000000005,0,0.231926000000007,0.000134,0.019498,0,0,0,0,0.424434999999989,0.77572200000004,0.768615000000039,0,0.000161
27,1.00658787079767,0.0267170000000001,0,0.236960000000006,0,0.243955000000007,0.000363,0.023759,0,0,0,0,0.436160999999986,0.793535000000036,0.784983000000035,0,6.6e-05
28,1.00743239802132,0.0271680000000001,0,0.252981000000005,0,0.261051000000005,0.000399,0.0290320000000001,0,0,0,0,0.440821999999986,0.815461000000044,0.805020000000045,0,0
29,1.0082836783977,0.0261480000000001,0,0.266769000000004,0,0.278082000000003,0.000541,0.0320580000000001,0,0,0,0,0.447415999999987,0.833374000000043,0.822328000000044,0,9.2e-05
30,1.00927179640258,0.026983,0,0.281308000000003,0,0.297656000000001,0.00106,0.037237,0,0,0,0,0.46014299999998,0.850840000000053,0.839978000000052,0,0.000233
31,1.01034868940942,0.029096,0,0.306101999999999,0,0.309785999999999,0.001789,0.0452919999999999,0,0,0,0,0.46772199999998,0.866675000000056,0.855338000000056,0,0.000568
32,1.01137924507269,0.0281740000000001,0,0.312924,0,0.319818999999998,0.002427,0.0553959999999999,0,0,0,0,0.470039999999988,0.87796500000004,0.865318000000038,0,0.001034
33,1.01249783051779,0.027786,0,0.328688999999995,0,0.336998999999995,0.002211,0.0633809999999998,0,0,0,0,0.47403499999998,0.890686000000055,0.876418000000055,0,0.001887
34,1.01362474060323,0.0270270000000001,0,0.347943999999993,0,0.354277999999993,0.003153,0.0712589999999996,0,6.7e-05,0,0,0.482924999999983,0.903678000000055,0.888517000000051,0,0.002783
35,1.01478939543025,0.0287030000000001,0,0.368256999999992,0,0.367633999999991,0.003622,0.0813249999999994,0,0,0,0,0.494980999999983,0.918625000000057,0.902951000000055,0,0.004422
36,1.01585390950612,0.0315110000000001,0,0.384284999999989,0,0.383771999999989,0.00540400000000001,0.0904149999999997,0,6.7e-05,0,0,0.49596599999998,0.926812000000055,0.912337000000053,0,0.00645
37,1.016967285391,0.03216,0,0.404185999999987,0,0.400142999999987,0.006699,0.102295999999999,0,6e-06,0,0.000109,0.500218999999981,0.934662000000054,0.919948000000053,0,0.010245
38,1.01804832161543,0.0320280000000001,0,0.424201999999987,0,0.410102999999987,0.00766900000000001,0.111444999999999,0,6.7e-05,0,0.000334,0.500679999999981,0.941422000000062,0.927972000000061,0,0.013361
39,1.01924045620011,0.0300770000000001,0,0.441274999999984,0,0.421842999999985,0.00771,0.127586999999999,0,7e-05,0,0.000549,0.50418499999998,0.949967000000059,0.935606000000058,0,0.017015
40,1.02042990981256,0.0297430000000001,0,0.458698999999982,0,0.435781999999982,0.00879900000000001,0.135634,0,5.2e-05,0,0.000607,0.509646999999983,0.957580000000053,0.942693000000054,6.7e-05,0.020224
41,1.02163299667629,0.0333720000000001,0,0.469765999999983,0,0.454451999999982,0.00950599999999999,0.148577000000001,6.7e-05,2e-06,0,0.000869,0.518042999999984,0.960913000000049,0.945411000000051,0,0.0270610000000001
42,1.02258618026225,0.0313620000000001,0,0.484220999999981,0,0.474961999999982,0.010605,0.162772000000001,0.000219,6.7e-05,0,0.001195,0.524017999999985,0.965960000000062,0.951388000000063,1.1e-05,0.0343030000000001
43,1.02381839660953,0.032131,0,0.490440999999984,0,0.492195999999977,0.013309,0.176369000000002,0.000329,0.00023,0,0.001422,0.524718999999986,0.967668000000056,0.953184000000057,2e-06,0.0385369999999999
44,1.02478488117599,0.0340500000000001,0,0.505117999999977,0,0.504308999999976,0.013942,0.190135000000003,0.000308,0.000586,0,0.002092,0.531195999999987,0.971969000000066,0.956059000000065,0,0.046459
45,1.02570513799935,0.03742,0,0.523113999999984,0,0.516457999999979,0.01476,0.202987000000004,0.000517,0.000757,0,0.001544,0.544887999999989,0.976598000000058,0.960743000000059,0,0.0562149999999999
46,1.02689393025435,0.037345,0,0.531167999999986,0,0.532171999999984,0.016313,0.216572000000004,0.000786,0.001162,0,0.00172,0.548193999999993,0.980372000000055,0.965891000000056,6.6e-05,0.0704499999999997
47,1.02797216888118,0.03908,0,0.545026999999986,0,0.541447999999985,0.019058,0.234855000000005,0.001038,0.002325,0,0.002763,0.552489999999992,0.983454000000064,0.970581000000063,5.6e-05,0.0821499999999995
48,1.02904023196471,0.039774,0,0.556732999999991,0,0.553548999999991,0.020121,0.247983000000006,0.001576,0.003267,0,0.003456,0.551270999999991,0.985207000000063,0.973090000000063,0,0.0969919999999995
49,1.03016908909924,0.040531,0,0.571190999999997,0,0.568618999999994,0.023815,0.258221000000004,0.002124,0.005295,0,0.004091,0.556922999999993,0.98887300000006,0.977444000000061,0,0.113609999999999
50,1.03123634427561,0.0422329999999999,6.6e-05,0.578633999999993,0,0.585112999999996,0.026118,0.277815000000001,0.002984,0.006186,0,0.004776,0.55780699999999,0.989391000000057,0.97661900000006,0,0.130951999999999
