"X","PopRatio","Diff_KC","Fibroblast","M1","M2","Neutrophil","Prol_KC","Th0","Th1","Th17","Th2","Th22","Treg","iDC","pDC","preDiff_KC","ILC3"
0,1,0.000361,0,0,0,0,0,0,0,0,0,0,0.166711,0,0,0,0
1,0.999998,0.001429,0,0,0,0,0,0,0,0,0,0,0.120266,0,3e-06,0,0
2,0.999997000002,0.002639,0,0,0,0,0,0,0,0,0,0,0.114681,0.000713,0.000729,0,0
3,1.000002999984,0.002887,0,1.3e-05,0,0,0,0,0,0,0,0,0.125109,0.00297,0.002931,0,0
4,0.99999499996,0.004718,0,0.000262,0,0.000105,0,0,0,0,0,0,0.135208,0.011545,0.011528,0,0
5,0.999991999974999,0.0047,0,0.00108,0,0.000809,0,0,0,0,0,0,0.151682,0.02744,0.027445,0,0
6,1.000006999855,0.006043,0,0.001681,0,0.00162,0,0,0,0,0,0,0.173923,0.044733,0.044718,0,0
7,1.00001199989,0.007039,0,0.004041,0,0.003652,0,0,0,0,0,0,0.187023,0.0705769999999998,0.0705549999999998,0,0
8,1.000038000202,0.008034,0,0.005812,0,0.006978,0,0,0,0,0,0,0.203312,0.100224,0.100116,0,0
9,1.00007100145601,0.010313,0,0.00896,0,0.010303,0,0,0,0,0,0,0.2159,0.137009,0.137102,0,0
10,1.0001330058581,0.011904,0,0.013885,0,0.0147,0,0,0,0,0,0,0.225766,0.178211,0.178197,0,0
11,1.00018101224239,0.011256,0,0.019246,0,0.021382,0,0,0,0,0,0,0.240241,0.216962000000001,0.216846000000001,0,0
12,1.00025802618033,0.012711,0,0.024107,0,0.02897,0,0,0,0,0,0,0.256036,0.258259,0.258179,0,0
13,1.00033404579032,0.013894,0,0.0307740000000001,0,0.038683,0,5.9e-05,0,0,0,0,0.274777,0.299553999999999,0.299265999999999,0,0
14,1.00047409255674,0.015265,0,0.039242,0,0.0485,0,0.000134,0,0,0,0,0.299235999999998,0.348567999999997,0.348291999999997,0,0
15,1.00061916130018,0.013968,0,0.0468519999999999,0,0.060593,0,0.000258,0,0,0,0,0.306495,0.390491999999996,0.390113999999996,0,0
16,1.00080527646419,0.013264,0,0.0586119999999998,0,0.0731249999999999,0,0.00073,0,0,0,0,0.313568999999998,0.435128999999995,0.434408999999995,0,0
17,1.00106548583608,0.014586,0,0.0721119999999996,0,0.0857559999999997,0,0.001172,0,0,0,0,0.318135999999998,0.475532999999993,0.474567999999994,0,0
18,1.00133477245178,0.015084,0,0.0875669999999995,0,0.0979689999999997,0,0.001166,0,0,0,0,0.321993999999996,0.511823999999992,0.510113999999992,0,0
19,1.00163116754445,0.017509,0,0.102765999999999,0,0.109175999999999,0,0.001936,0,0,0,0,0.335325999999996,0.554238000000006,0.552316000000005,0,0
20,1.00201679554398,0.016809,0,0.114483999999999,0,0.123559999999999,0,0.002257,0,0,0,0,0.342105999999999,0.585176000000003,0.582284000000003,0,0
21,1.0024035740271,0.016007,0,0.131171,0,0.135236,0,0.003512,0,0,0,0,0.361116999999996,0.624311000000007,0.620789000000007,0,0
22,1.00285565803901,0.018646,0,0.146826000000001,0,0.153231000000001,0,0.005468,0,0,0,0,0.369775999999993,0.662478000000014,0.658150000000013,0,0
23,1.00340321722833,0.019958,0,0.164360000000001,0,0.169801000000002,3.6e-05,0.00789100000000001,0,0,0,0,0.373143999999994,0.694878000000019,0.689878000000019,0,0
24,1.00400224894905,0.020399,0,0.181749000000002,0,0.190793000000003,9.1e-05,0.008965,0,0,0,0,0.382664999999991,0.722970000000019,0.716169000000019,0,0
25,1.00461469032095,0.020242,0,0.197365000000004,0,0.206381000000004,0,0.013352,0,0,0,0,0.386931999999992,0.749085000000033,0.740093000000032,0,0
26,1.00538522978847,0.021811,0,0.212870000000005,0,0.225511000000005,0.000144,0.016116,0,0,0,0,0.395028999999991,0.772504000000024,0.763771000000026,0,0
27,1.00621266183263,0.023785,0,0.225442000000005,0,0.238902000000006,0.000376,0.019242,0,0,0,0,0.402206999999989,0.79153300000003,0.78159100000003,0,5.9e-05
28,1.00705687425595,0.025049,0,0.240220000000006,0,0.254929000000006,0.000469,0.026279,0,0,0,0,0.415945999999992,0.815362000000039,0.803892000000038,0,6.7e-05
29,1.0080196206278,0.0260720000000001,0,0.251716000000006,0,0.279753000000003,0.000995,0.032582,0,0,0,6.1e-05,0.42568299999999,0.835600000000034,0.823305000000034,0,0.000123
30,1.00894498263957,0.028475,0,0.272497000000003,0,0.293303000000001,0.001338,0.035948,0,0,0,0,0.434442999999985,0.856247000000041,0.842861000000039,0,0.000398
31,1.00993677555757,0.026336,0,0.293291999999999,0,0.309929999999999,0.001424,0.039847,0.000133,0,0,0,0.444229999999982,0.869102000000051,0.854167000000051,0,0.000636
32,1.01094469245963,0.0259450000000001,0,0.308270999999997,0,0.321799999999998,0.002392,0.045613,6.7e-05,0,0,0,0.447350999999986,0.881909000000053,0.868939000000052,0,0.000977
33,1.0120314580041,0.0286840000000001,0,0.321712999999996,0,0.336447999999995,0.002239,0.0537249999999999,0.000201,0,0,0,0.456905999999985,0.891898000000046,0.879187000000047,0,0.001394
34,1.01319327011794,0.026977,0,0.338267999999993,0,0.349572999999992,0.003205,0.0642969999999997,6.7e-05,0,0,0,0.468526999999982,0.902839000000061,0.889316000000061,0,0.002573
35,1.0143665479248,0.025964,0,0.351332999999993,5.3e-05,0.356649999999993,0.004214,0.0740099999999996,2e-04,0,0,0,0.466640999999984,0.913560000000063,0.90019900000006,0,0.003585
36,1.01550568155819,0.027854,0,0.370302999999994,0,0.373389999999991,0.004241,0.0812209999999997,2e-04,6.7e-05,0,6.3e-05,0.479323999999981,0.920265000000058,0.906565000000055,0,0.004833
37,1.01671413331931,0.027363,0,0.38365199999999,0,0.391104999999989,0.005058,0.0897439999999994,0.000132,0.000133,0,6.7e-05,0.48608499999998,0.926357000000062,0.912395000000061,0,0.00660000000000001
38,1.01782845200949,0.0272980000000001,0,0.398180999999989,0,0.410871999999986,0.00713600000000001,0.101577999999999,0.000134,0.000185,0,9.4e-05,0.496254999999983,0.938209000000054,0.924463000000054,2.7e-05,0.010607
39,1.01890938582558,0.028248,0,0.416072999999989,0,0.425766999999985,0.008509,0.115636999999999,0.000134,4e-04,0,0.00013,0.49833199999998,0.947227000000057,0.933755000000056,0,0.014848
40,1.02000471341541,0.027813,0,0.435622999999985,0,0.435010999999983,0.00873500000000001,0.131381,0.000134,0.000667,0,0.000377,0.500558999999978,0.953805000000059,0.940874000000059,0,0.020077
41,1.02123585910456,0.027325,0,0.453757999999984,0,0.45394799999998,0.010517,0.144510000000001,0.000334,0.001134,0,0.000585,0.501593999999981,0.958314000000052,0.946153000000052,0,0.024152
42,1.02235411237034,0.0285800000000001,0,0.468392999999983,0,0.466211999999979,0.012589,0.161184000000002,0.000166,0.001297,0,0.000825,0.49598599999998,0.963692000000052,0.953042000000051,0,0.030445
43,1.02354208784897,0.0310660000000001,0,0.48062499999998,0,0.481979999999979,0.012641,0.173482000000001,0.000263,0.001427,0,0.000827,0.505741999999982,0.969260000000067,0.959084000000068,0,0.03737
44,1.02470176103457,0.0312070000000001,0,0.500431999999978,0,0.501951999999977,0.014765,0.188835000000003,0.000377,0.002463,0,0.001244,0.508833999999981,0.974184000000064,0.963851000000065,3e-05,0.0469459999999999
45,1.02576027795379,0.0333980000000001,0,0.516734999999984,0,0.51594799999998,0.018574,0.198313000000003,0.000873,0.003084,0,0.001871,0.515546999999987,0.97587100000006,0.965908000000061,0.000133,0.0548579999999999
46,1.02681783680042,0.0322490000000001,0,0.535137999999987,0,0.530615999999985,0.022595,0.213084000000004,0.001376,0.003876,0,0.002206,0.51134399999998,0.977767000000058,0.968215000000059,0.000201,0.0654799999999998
47,1.02796684595986,0.033994,0,0.554282999999991,0,0.547807999999989,0.024171,0.230773000000005,0.002499,0.005027,0,0.00301,0.516622999999986,0.979532000000064,0.970658000000065,0.000201,0.0792589999999996
48,1.0290667704851,0.0317890000000001,0,0.564064999999987,0,0.561333999999989,0.0276580000000001,0.248267000000005,0.004033,0.006012,0,0.003854,0.519673999999984,0.979974000000058,0.97139000000006,0.000273,0.0942989999999994
49,1.03032737727901,0.0325830000000001,0,0.576357999999994,0,0.570107999999995,0.02766,0.260901000000003,0.005105,0.007303,0,0.004392,0.519874999999985,0.982700000000061,0.975366000000063,0.000468,0.112594999999999
50,1.03135255301946,0.0303830000000001,0,0.588674999999992,0,0.582176999999993,0.033987,0.284329,0.005989,0.00808,0,0.005659,0.522369999999982,0.98440100000006,0.97718600000006,0.000646,0.130287
51,1.03242515967467,0.031187,6.7e-05,0.595377,0,0.591180999999995,0.038016,0.301226999999999,0.005224,0.008753,0,0.00584900000000001,0.528088999999984,0.987323000000062,0.980073000000063,0.000801,0.142481
52,1.0335319194459,0.034306,0.00013,0.611827999999997,0,0.604250999999997,0.043609,0.314726999999997,0.005915,0.010353,0,0.00777200000000001,0.534901999999984,0.990881000000066,0.983353000000067,0.000869,0.160924000000001
53,1.03470911230222,0.0336920000000001,0.000267,0.627259000000002,0,0.619608000000001,0.0467419999999999,0.332756999999991,0.006681,0.011678,0,0.009119,0.534448999999985,0.99327600000006,0.986574000000063,0.001468,0.181332000000002
54,1.03565587114004,0.038419,0.000512,0.641192000000005,0,0.630820000000005,0.0502709999999999,0.348564999999992,0.00858300000000001,0.014731,0,0.011186,0.54180299999999,0.994407000000062,0.988712000000064,0.001536,0.198894000000003
55,1.03678887866313,0.040765,0.000601,0.650005000000005,0.00012,0.637853000000007,0.0530949999999999,0.368810999999988,0.00932199999999999,0.017087,0,0.012721,0.541843999999989,0.996221000000052,0.991194000000055,0.001754,0.212982000000004
56,1.03794075110738,0.041037,0.000867,0.656120000000008,0.00025,0.653108000000012,0.058889,0.38239099999999,0.012065,0.019992,0,0.01436,0.54467699999999,0.99675600000006,0.991520000000064,0.001618,0.230211000000005
