"X","PopRatio","Diff_KC","Fibroblast","M1","M2","Neutrophil","Prol_KC","Th0","Th1","Th17","Th2","Th22","Treg","iDC","pDC","preDiff_KC","ILC3"
0,1,0.000421,0,0,0,0,0,0,0,0,0,0,0.165472,0,0,0,0
1,1,0.001072,0,0,0,0,0,0,0,0,0,0,0.124089,1e-06,0,0,0
2,1.000002,0.001691,0,0,0,0,0,0,0,0,0,0,0.123638,0.000644,0.000641,0,0
3,1.000000999998,0.00192,0,0,0,2.8e-05,0,0,0,0,0,0,0.130152,0.003144,0.003166,0,0
4,1.000007000004,0.002944,0,0.000194,0,0.00015,0,0,0,0,0,0,0.140582,0.011128,0.011127,0,0
5,1.000010000025,0.003786,0,0.000616,0,0.000501,0,0,0,0,0,0,0.150691,0.024085,0.024005,0,0
6,1.000031000235,0.004206,0,0.001735,0,0.001486,0,0,0,0,0,0,0.167913,0.046869,0.046885,0,0
7,1.000040000514,0.005602,0,0.003571,0,0.00298,0,0,0,0,0,0,0.180631,0.0719219999999999,0.0719489999999999,0,0
8,1.00006400147402,0.006165,0,0.005076,0,0.005486,0,0,0,0,0,0,0.191758,0.102719,0.102771,0,0
9,1.00009800365007,0.006711,0,0.007857,0,0.00812,0,0,0,0,0,0,0.204057,0.135577,0.135632,0,0
10,1.00015300904027,0.007245,0,0.012236,0,0.012924,0,0,0,0,0,0,0.215537000000001,0.179934,0.179948,0,0
11,1.0002110179148,0.008596,0,0.018816,0,0.018576,0,0,0,0,0,0,0.227486,0.215837000000001,0.215931000000001,0,0
12,1.00028303310809,0.008039,0,0.025819,0,0.025581,0,0,0,0,0,0,0.238803,0.26686,0.266937,0,0
13,1.00036405603378,0.00950099999999999,0,0.035659,0,0.0327550000000001,0,0.000122,0,0,0,0,0.249847,0.313676999999997,0.313541999999997,0,0
14,1.00048610044862,0.011362,0,0.043759,0,0.041165,0,0.000186,0,0,0,0,0.261073000000001,0.357747999999997,0.357450999999997,0,0
15,1.0006231670444,0.011367,0,0.0539009999999999,0,0.049299,0,4e-04,0,0,0,0,0.272064,0.404089999999996,0.404003999999996,0,0
16,1.0007902711133,0.012911,0,0.0665609999999999,0,0.0592979999999999,0,0.001107,0,0,0,0,0.287091999999999,0.442143999999994,0.441975999999994,0,0
17,1.00099243074808,0.012364,0,0.0805759999999998,0,0.0734109999999998,0,0.001328,0,0,0,0,0.299484999999998,0.481281999999993,0.480679999999993,0,0
18,1.00122065702231,0.01224,0,0.0894459999999993,0,0.0834559999999997,0,0.002131,0,0,0,0,0.305927999999997,0.522123999999995,0.521051999999995,0,0
19,1.00152803176403,0.012757,0,0.103832999999999,0,0.0939319999999994,0,0.003279,0,0,0,0,0.318487000000001,0.563309000000003,0.562096000000003,0,0
20,1.00187456046305,0.013211,0,0.117845999999999,0,0.115355999999999,5.4e-05,0.005213,0,0,0,0,0.330577999999997,0.604308000000005,0.602540000000006,0,0
21,1.00231839089336,0.012363,0,0.132249,0,0.131098,0,0.005899,0,0,0,0,0.337226999999997,0.637425000000009,0.634998000000009,0,0
22,1.002845610367,0.014489,0,0.14614,0,0.150201000000001,6.7e-05,0.006294,0,0,0,0,0.343513999999996,0.67281300000001,0.669354000000011,0,0
23,1.00341522667373,0.015018,0,0.161107000000002,0,0.170302000000002,0,0.008201,0,0,0,0,0.355691999999997,0.698530000000013,0.694920000000013,0,0
24,1.00398315969207,0.015888,0,0.175204000000003,0,0.182381000000002,0,0.010529,0,0,0,0,0.363443999999995,0.728821000000024,0.723608000000022,0,0
25,1.00461767704903,0.016704,0,0.194809000000004,0,0.201888000000004,0.000243,0.014887,0,0,0,0,0.375553999999996,0.758095000000029,0.752341000000028,0,0
26,1.00533798792351,0.017372,0,0.212428000000004,0,0.223862000000006,0.000399,0.018865,0,0,0,0,0.386141999999993,0.781237000000033,0.775483000000033,0,2e-05
27,1.00612717824407,0.017648,0,0.230537000000005,0,0.245224000000007,0.000358,0.022457,0,0,0,0,0.394339999999994,0.803850000000037,0.797074000000036,0,0
28,1.0069743373282,0.017548,0,0.254684000000006,0,0.262952000000005,0.000572,0.0298160000000001,0,0,0,0,0.400193999999994,0.825375000000027,0.818630000000027,0,0
29,1.00794304664075,0.018658,0,0.273633000000003,0,0.287208000000001,0.000812,0.036334,0,0,0,0,0.406067999999984,0.85151000000005,0.844547000000049,0,0
30,1.00893788642786,0.021011,0,0.291706000000001,0,0.315410999999999,0.00112,0.043069,0,0,0,0,0.409402999999989,0.872718000000037,0.864087000000036,0,8.7e-05
31,1.01001341421483,0.0250670000000001,0,0.312249999999997,0,0.335981999999996,0.001223,0.0515439999999999,0,0,0,0,0.417478999999988,0.892930000000053,0.883703000000053,0,0.000539
32,1.01118401976197,0.024782,0,0.329431999999996,0,0.353826999999994,0.001575,0.0596569999999998,0,0,0,0,0.418425999999986,0.90973500000006,0.900989000000058,0,0.00072
33,1.01235699322496,0.0247330000000001,0,0.344745999999994,0,0.37360199999999,0.002384,0.0692979999999998,0,6.7e-05,0,0,0.426162999999987,0.91719500000006,0.906740000000057,0,0.001507
34,1.01354651269206,0.02428,0,0.366800999999991,0,0.389209999999988,0.002693,0.0755659999999998,0,0,0,0,0.435568999999984,0.926825000000057,0.916042000000056,0,0.00227
35,1.01475567368177,0.027152,0,0.382688999999991,0,0.409049999999987,0.002936,0.0858539999999996,0,3.9e-05,0,3e-05,0.445252999999986,0.934066000000064,0.922330000000061,0,0.002651
