"X","PopRatio","Diff_KC","Fibroblast","M1","M2","Neutrophil","Prol_KC","Th0","Th1","Th17","Th2","Th22","Treg","iDC","pDC","preDiff_KC","ILC3"
0,1,0.000344,0,0,0,0,0,0,0,0,0,0,0.164167,0,0,0,0
1,0.999999,0.001235,0,0,0,3e-06,0,0,0,0,0,0,0.121076,4.7e-05,5.1e-05,0,0
2,0.999997000002,0.002183,0,3e-06,0,0,0,0,0,0,0,0,0.115499,0.000695,0.000709,0,0
3,0.999998999996,0.002989,0,5e-05,0,0.000164,0,0,0,0,0,0,0.123973,0.004592,0.004566,0,0
4,0.999995999999001,0.003479,0,0.000359,0,0.000369,0,0,0,0,0,0,0.139735,0.01213,0.012161,0,0
5,1.000000999979,0.004575,0,0.000976,0,0.001063,0,0,0,0,0,0,0.159053,0.025174,0.025167,0,0
6,1.000007999986,0.006268,0,0.002418,0,0.001832,0,0,0,0,0,0,0.178675,0.0445839999999999,0.0447029999999999,0,0
7,1.00001600005,0.006605,0,0.003803,0,0.003375,0,0,0,0,0,0,0.192709,0.0687099999999999,0.0685789999999999,0,0
8,1.00005100061001,0.00699,0,0.007064,0,0.005845,0,0,0,0,0,0,0.209046,0.101732,0.101721,0,0
9,1.00009300275203,0.007322,0,0.010707,0,0.00957599999999999,0,0,0,0,0,0,0.226518,0.138238,0.138313,0,0
10,1.00014500758818,0.008767,0,0.016496,0,0.012688,0,0,0,0,0,0,0.240809000000001,0.180868,0.180833,0,0
11,1.00022101860877,0.010417,0,0.023548,0,0.016412,0,6.7e-05,0,0,0,0,0.251655,0.223146000000001,0.223256000000001,0,0
12,1.00028003164887,0.010753,0,0.0304350000000001,0,0.022696,0,0.000133,0,0,0,0,0.267781,0.266509999999999,0.266501999999999,0,0
13,1.00038005965204,0.010243,0,0.0390710000000001,0,0.0286220000000001,0,0.000215,0,0,0,0,0.279572999999999,0.312329999999998,0.312248999999998,0,0
14,1.00051210981992,0.011949,0,0.049929,0,0.0369,0,0.000134,0,0,0,0,0.293287999999999,0.357935999999997,0.357729999999997,0,0
15,1.00065018049109,0.012873,0,0.0591649999999998,0,0.0488389999999999,0,0.000292,0,0,0,0,0.301375999999999,0.397181999999996,0.396618999999996,0,0
16,1.00083129817377,0.015109,0,0.0713489999999996,0,0.0617969999999998,0,0.000517,0,0,0,0,0.321690999999998,0.443261999999996,0.442561999999996,0,0
17,1.00102646027692,0.015464,0,0.0889969999999995,0,0.0711909999999998,0,0.000768,0,0,0,0,0.337162999999998,0.482151999999993,0.481592999999993,0,0
18,1.00128272305076,0.01662,0,0.100996,0,0.0855509999999996,0,0.001222,0,0,0,0,0.352796999999999,0.522378999999998,0.521502999999998,0,0
19,1.00157409632318,0.01679,0,0.114622999999999,0,0.0974899999999991,6.7e-05,0.002776,0,0,0,0,0.367329999999997,0.554277000000005,0.553399000000005,0,0
20,1.00198374012861,0.018519,0,0.128691,0,0.109984999999999,0,0.003246,0,0,0,0,0.380516999999993,0.589689000000001,0.588343000000001,0,0
21,1.00239856139705,0.018461,0,0.143916,0,0.126082999999999,0,0.004689,0,0,0,0,0.394762999999993,0.624869000000013,0.623331000000013,0,0
22,1.00283660956842,0.018012,0,0.165783000000001,0,0.143069,0,0.00689200000000001,0,0,0,0,0.400871999999993,0.659435000000015,0.656935000000015,0,0
