,PopRatio,KC,LC,aKC,Prol_KC,Diff_KC,preDiff_KC,pDC,iDC,M1,M2,Neutrophil,Th0,Th1,Th2,Th17,Th22,Treg,Fibroblast,Division,Death,ILC3
91,1.00881100796879,0.377758709388766,0.621014268024554,0.999999999999982,0.298093838696486,0.064856530074619,0.011914751775967,0.996373174653332,0.999999999999982,0.79378667382277,0.009649603342119,0.886798770215323,0.76958201044903,0.17314544129148,0,0.228384317114588,0.243117297842306,0.594800423003361,0.070302526460148,0.001438658457186,0.000643792846743,0.707733649383238
92,1.00961287714644,0.372864313487977,0.615469256980401,0.999999999999985,0.306499832646116,0.065509062020184,0.011560057988923,0.996584150600241,0.999999999999985,0.79295293044836,0.010394492219799,0.889106536777348,0.777981205189382,0.177579297222561,0,0.234042847746184,0.251708034089063,0.591305615684058,0.073869623980576,0.002119160877828,0.00080985720658,0.718280404674674
93,1.01093476699301,0.373321098119785,0.614888974922309,0.999999999999984,0.314817912522489,0.064308222758925,0.010590185853512,0.996387151108079,0.999999999999984,0.794446289691382,0.01150511933436,0.892284572169531,0.789922561608262,0.183131846254021,0,0.240068792385864,0.262833248834487,0.591108873574335,0.079653597902294,0.001782684829861,0.0015756410007,0.724130423442425
94,1.01114407479819,0.363547007168812,0.61185238144976,0.999999999999978,0.327355421068096,0.065316605455215,0.012216286543191,0.996579811336053,0.999999999999978,0.792342124543637,0.012320507995767,0.89344323624596,0.798999874185997,0.190132258829854,0,0.247314033009746,0.266088505995969,0.590142699754703,0.089158085975867,0.002361188861111,0.000971448339173,0.734825968104401
95,1.01254930269243,0.362436590966631,0.606276599870685,0.999999999999984,0.333350834878162,0.064790209136232,0.014219323455692,0.996771064916217,0.999999999999984,0.790628520062899,0.013189950929236,0.89700322266164,0.809901958404131,0.201881460198095,0,0.254093414591667,0.275990625213566,0.585548362617281,0.094225132557625,0.001382507873299,0.00083931404779,0.742506179904507
96,1.01309931322166,0.358916232439026,0.602997821273852,0.999999999999979,0.337889737468381,0.064399029063724,0.014615498629668,0.996366447819339,0.999999999999979,0.792775760890047,0.013022073850464,0.89944331305201,0.809916134389666,0.208255872454944,0,0.26079966622043,0.281878624262333,0.582871207874137,0.097521996216141,0.001256193353832,0.000884124323073,0.740789828821511
97,1.01347625610117,0.355494658077866,0.605325309532505,0.999999999999981,0.341237819059703,0.063266585439428,0.013437593067205,0.996686940180961,0.999999999999981,0.796548532317576,0.013345932679784,0.903619875314219,0.816137962220116,0.216248469262551,0,0.268781054190127,0.28795450650129,0.582973300495474,0.102790344317073,0.001666005649445,0.00078340995014,0.744432242813735
98,1.01437074588613,0.351114626748039,0.607008991085866,0.999999999999982,0.345746081583256,0.063243730835728,0.015594287539783,0.996166696219515,0.999999999999982,0.799414768235498,0.013626910420947,0.908278530906259,0.821594014747129,0.225138730093791,0,0.275773801767591,0.297271354369559,0.586240608185711,0.105993480587086,0.001368818433688,0.000775367825317,0.750896848063514
99,1.01497272482237,0.343179200801457,0.602109140717565,0.999999999999984,0.351884357195696,0.061533595427213,0.015029408860735,0.996114607229805,0.999999999999984,0.79931865745989,0.01230886171609,0.910996121586954,0.82544263788716,0.231671814422974,0,0.283428666936813,0.303198851060823,0.581331633046822,0.119397751079397,0.001601634084843,0.001328139967188,0.756100671477957
100,1.01525031389218,0.343970870214567,0.604506424979047,0.999999999999986,0.358343266699806,0.065357709366578,0.016104859210571,0.996411545341767,0.999999999999986,0.806167775027766,0.01163508362451,0.916722676625018,0.826350126508207,0.240180744854916,0,0.285876588764992,0.310321639127488,0.584712460057625,0.124846484409425,0.001972819188349,0.00114898782773,0.765104567563111
